row_label_raw,row_label_full,col_0,2017VND,2016VND,numeric__2017VND,numeric__2016VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,1.850.568.941.017,1.648.681.034.451,1850568941017.0,1648681034451.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,10.397.506.108,58.911.280.000,10397506108.0,58911280000.0
Lãi từ đầu tư vào các công ty liên kết,Lãi từ đầu tư vào các công ty liên kết,Lãi từ đầu tư vào các công ty liên kết,545.092.625.913,506.863.393.007,545092625913.0,506863393007.0
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,(440.641.498.854),(254.466.174.403),-440641498854.0,-254466174403.0
Thanh lý các công ty liên kết,Thanh lý các công ty liên kết,Thanh lý các công ty liên kết,(68.730.438.809),(55.260.676.249),-68730438809.0,-55260676249.0
Giảm do tỷ lệ sở hữu của Tập đoàn tại một số công ty liên kết giảm,Giảm do tỷ lệ sở hữu của Tập đoàn tại một số công ty liên kết giảm,Giảm do tỷ lệ sở hữu của Tập đoàn tại một số công ty liên kết giảm,(4.380.261.116),(57.480.402.274),-4380261116.0,-57480402274.0
Giá trị ghi sổ của khoản đầu tư vào các công ty liên kết tại ngày chuyển thành công ty con của Tập đoàn,Giá trị ghi sổ của khoản đầu tư vào các công ty liên kết tại ngày chuyển thành công ty con của Tập đoàn,Giá trị ghi sổ của khoản đầu tư vào các công ty liên kết tại ngày chuyển thành công ty con của Tập đoàn,-,(42.804.509.933),,-42804509933.0
Tăng do công ty con cấp 2 chuyển thành công ty liên kết (Thuyết minh 5(a)),Tăng do công ty con cấp 2 chuyển thành công ty liên kết (Thuyết minh 5(a)),Tăng do công ty con cấp 2 chuyển thành công ty liên kết (Thuyết minh 5(a)),-,46.003.323.962,,46003323962.0
Khác,Khác,Khác,(3.700.000.000),121.672.456,-3700000000.0,121672456.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,1.888.606.874.259,1.850.568.941.017,1888606874259.0,1850568941017.0
