row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2017VND,2016VND,,
Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,,
Công ty TNHH Coats Phong Phú,Công ty TNHH Coats Phong Phú,Công ty TNHH Coats Phong Phú,Công ty TNHH Coats Phong Phú,Công ty TNHH Coats Phong Phú,,
Bán hàng hóa và cung cấp dịch vụ,Công ty TNHH Coats Phong Phú > Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,290.627.386.665,294.652.829.341,290627386665.0,294652829341.0
Mua hàng hóa và dịch vụ,Công ty TNHH Coats Phong Phú > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,99.928.967.195,108.842.114.502,99928967195.0,108842114502.0
Công ty Cổ phần Đầu tư Phát triển Phong Phú,Công ty Cổ phần Đầu tư Phát triển Phong Phú,Công ty Cổ phần Đầu tư Phát triển Phong Phú,Công ty Cổ phần Đầu tư Phát triển Phong Phú,Công ty Cổ phần Đầu tư Phát triển Phong Phú,,
Bán hàng hóa và cung cấp dịch vụ,Công ty Cổ phần Đầu tư Phát triển Phong Phú > Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,121.418.854.727,40.165.565.267,121418854727.0,40165565267.0
Mua hàng hóa,Công ty Cổ phần Đầu tư Phát triển Phong Phú > Mua hàng hóa,Mua hàng hóa,98.756.089.714,75.412.268.313,98756089714.0,75412268313.0
Thu nhập lãi cho vay,Công ty Cổ phần Đầu tư Phát triển Phong Phú > Thu nhập lãi cho vay,Thu nhập lãi cho vay,12.610.788.600,19.023.521.029,12610788600.0,19023521029.0
Lãi phạt vi phạm hợp đồng,Công ty Cổ phần Đầu tư Phát triển Phong Phú > Lãi phạt vi phạm hợp đồng,Lãi phạt vi phạm hợp đồng,7.543.277.778,4.972.260.000,7543277778.0,4972260000.0
Cho vay,Công ty Cổ phần Đầu tư Phát triển Phong Phú > Cho vay,Cho vay,-,60.500.000.000,,60500000000.0
