row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm (50 = 20 + 30 + 40) > Tiền và các khoản tương đương tiền đầu năm,Mã số > 50 > 60,Thuyết minh,2017 VND > (1.798.094.784) > 1.496.458.060.972,2016 VND > (975.974.852.283) > 2.472.432.913.255,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2017 VND > (1.798.094.784) > 1.496.458.060.972,numeric__2016 VND > (975.974.852.283) > 2.472.432.913.255
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,1.659.072.131,-,61.0,,1659072131.0,
Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61),Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61),Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61),70,6,1.496.319.038.319,1.496.458.060.972,70.0,6.0,1496319038319.0,1496458060972.0
