row_label_raw,row_label_full,"Công ty liên doanh, liên kết",Trụ sở,Ngành nghề,Tại 31/12/2025,Tại 31/12/2025_1,Tại 01/01/2025,Tại 01/01/2025_1,numeric__Trụ sở,numeric__Ngành nghề,numeric__Tại 31/12/2025,numeric__Tại 31/12/2025_1,numeric__Tại 01/01/2025,numeric__Tại 01/01/2025_1
"Công ty liên doanh, liên kết","Công ty liên doanh, liên kết","Công ty liên doanh, liên kết",Trụ sở,Ngành nghề,Tỷ lệ quyền biểu quyết,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Tỷ lệ lợi ích,,,,,,
- Công ty TNHH Đầu tư Xây dựng Công trình PDP,"Công ty liên doanh, liên kết > - Công ty TNHH Đầu tư Xây dựng Công trình PDP",- Công ty TNHH Đầu tư Xây dựng Công trình PDP,"Số 39 Phạm Ngọc Thạch, Phường Xuân Hòa, TP HCM",Kinh doanh Bất động sản,"49,00%","49,00%","49,00%","49,00%",,,0.49,0.49,0.49,0.49
- Công ty TNHH Đầu tư Bất động sản Cao Tầng Thuận An 1,"Công ty liên doanh, liên kết > - Công ty TNHH Đầu tư Bất động sản Cao Tầng Thuận An 1",- Công ty TNHH Đầu tư Bất động sản Cao Tầng Thuận An 1,"Số 39 Phạm Ngọc Thạch, Phường Xuân Hòa, TP HCM",Kinh doanh Bất động sản,"20,00%","20,00%","0,00%","0,00%",,,0.2,0.2,0.0,0.0
- Công ty CP Khu Đồ Thị Mới Đồng Nai Riverside,"Công ty liên doanh, liên kết > - Công ty CP Khu Đồ Thị Mới Đồng Nai Riverside",- Công ty CP Khu Đồ Thị Mới Đồng Nai Riverside,"Tầng 3, Tòa nhà Nguyễn Kim, Số 253, Đường Phạm Văn Thuận, Khu phố 17, Phường Tam Hiệp, Tỉnh Đồng Nai",Kinh doanh Bất động sản,"35,00%","35,00%","0,00%","0,00%",,,0.35,0.35,0.0,0.0
- Công ty CP Phát Tiến Đồ Thị Tam Hiệp,"Công ty liên doanh, liên kết > - Công ty CP Phát Tiến Đồ Thị Tam Hiệp",- Công ty CP Phát Tiến Đồ Thị Tam Hiệp,"Tầng 2, Tòa nhà Nguyễn Kim, số 253, đường Phạm Văn Thuận, khu phố 17, Phường Tam Hiệp, Tỉnh Đồng Nai",Kinh doanh Bất động sản,"35,00%","35,00%","0,00%","0,00%",,,0.35,0.35,0.0,0.0
