row_label_raw,row_label_full,col_0,31/12/2025 > Giá trị VND,31/12/2025 > Số có khả năng trả nợ (VND),Trong năm > Tăng VND,Trong năm > Giảm VND,01/01/2025 > Giá trị VND,01/01/2025 > Số có khả năng trả nợ (VND),numeric__31/12/2025 > Giá trị VND,numeric__31/12/2025 > Số có khả năng trả nợ (VND),numeric__Trong năm > Tăng VND,numeric__Trong năm > Giảm VND,numeric__01/01/2025 > Giá trị VND,numeric__01/01/2025 > Số có khả năng trả nợ (VND)
+ Công ty Cổ phần Kinh Doanh và Dịch Vụ Bắt Động Sản Realty Holdings,+ Công ty Cổ phần Kinh Doanh và Dịch Vụ Bắt Động Sản Realty Holdings,+ Công ty Cổ phần Kinh Doanh và Dịch Vụ Bắt Động Sản Realty Holdings,-,-,-,7.324.454.094,7.324.454.094,7.324.454.094,,,,7324454094.0,7324454094.0,7324454094.0
+ Ông Đoàn Đức Luyện,+ Ông Đoàn Đức Luyện,+ Ông Đoàn Đức Luyện,72.000.000.000,72.000.000.000,-,-,72.000.000.000,72.000.000.000,72000000000.0,72000000000.0,,,72000000000.0,72000000000.0
Cộng,Cộng,Cộng,3.304.809.458.410,3.304.809.458.410,1.464.975.751.826,1.523.520.773.655,3.363.354.480.239,3.363.354.480.239,3304809458410.0,3304809458410.0,1464975751826.0,1523520773655.0,3363354480239.0,3363354480239.0
