row_label_raw,row_label_full,col_0,Năm 2025VND,Năm 2024VND,numeric__Năm 2025VND,numeric__Năm 2024VND
Ông Nguyễn Văn Hoàng,Ông Nguyễn Văn Hoàng,Ông Nguyễn Văn Hoàng,Ông Nguyễn Văn Hoàng,Ông Nguyễn Văn Hoàng,,
Chuyển nhượng bất động sản,Ông Nguyễn Văn Hoàng > Chuyển nhượng bất động sản,Chuyển nhượng bất động sản,5.307.366.435,4.445.398.914,5307366435.0,4445398914.0
Thu tiền chuyển nhượng bất động sản,Ông Nguyễn Văn Hoàng > Thu tiền chuyển nhượng bất động sản,Thu tiền chuyển nhượng bất động sản,1.300.000.000,3.500.000.000,1300000000.0,3500000000.0
Nhận tiền trước từ chuyển nhượng bất động sản,Ông Nguyễn Văn Hoàng > Nhận tiền trước từ chuyển nhượng bất động sản,Nhận tiền trước từ chuyển nhượng bất động sản,-,1.650.000.000,,1650000000.0
Ông Dương Lê Vũ Thành,Ông Dương Lê Vũ Thành,Ông Dương Lê Vũ Thành,Ông Dương Lê Vũ Thành,Ông Dương Lê Vũ Thành,,
Chuyển nhượng bất động sản,Ông Dương Lê Vũ Thành > Chuyển nhượng bất động sản,Chuyển nhượng bất động sản,6.332.103.195,4.221.402.130,6332103195.0,4221402130.0
Thu tiền chuyển nhượng bất động sản,Ông Dương Lê Vũ Thành > Thu tiền chuyển nhượng bất động sản,Thu tiền chuyển nhượng bất động sản,2.812.888.000,3.500.000.000,2812888000.0,3500000000.0
Thu lại tiền tạm ứng mua dự án,Ông Dương Lê Vũ Thành > Thu lại tiền tạm ứng mua dự án,Thu lại tiền tạm ứng mua dự án,-,3.793.113.181,,3793113181.0
Nhận tiền trước từ chuyển nhượng bất động sản,Ông Dương Lê Vũ Thành > Nhận tiền trước từ chuyển nhượng bất động sản,Nhận tiền trước từ chuyển nhượng bất động sản,-,1.500.000.000,,1500000000.0
Ông Nguyễn Hữu Lễ,Ông Nguyễn Hữu Lễ,Ông Nguyễn Hữu Lễ,Ông Nguyễn Hữu Lễ,Ông Nguyễn Hữu Lễ,,
Chuyển nhượng bất động sản,Ông Nguyễn Hữu Lễ > Chuyển nhượng bất động sản,Chuyển nhượng bất động sản,22.963.390.666,-,22963390666.0,
Thu tiền chuyển nhượng bất động sản,Ông Nguyễn Hữu Lễ > Thu tiền chuyển nhượng bất động sản,Thu tiền chuyển nhượng bất động sản,12.700.000.000,-,12700000000.0,
Nhận tiền trước từ chuyển nhượng bất động sản,Ông Nguyễn Hữu Lễ > Nhận tiền trước từ chuyển nhượng bất động sản,Nhận tiền trước từ chuyển nhượng bất động sản,-,5.000.000.000,,5000000000.0
