row_label_raw,row_label_full,col_0,Năm 2025VND,Năm 2024VND,numeric__Năm 2025VND,numeric__Năm 2024VND
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,493.468.889.820,223.923.076.259,493468889820.0,223923076259.0
Các khoản chi phí không được khấu trừ,Các khoản chi phí không được khấu trừ,Các khoản chi phí không được khấu trừ,135.925.143.958,741.504.299.064,135925143958.0,741504299064.0
- Chi phí dự phòng khoản đầu tư không được trừ,- Chi phí dự phòng khoản đầu tư không được trừ,- Chi phí dự phòng khoản đầu tư không được trừ,2.737.730.814,44.157.925.670,2737730814.0,44157925670.0
- Lợi nhuận Bắc Hà Thanh năm 2024 đã xuất hóa đơn nhưng không đủ điều kiện ghi nhận doanh thu,- Lợi nhuận Bắc Hà Thanh năm 2024 đã xuất hóa đơn nhưng không đủ điều kiện ghi nhận doanh thu,- Lợi nhuận Bắc Hà Thanh năm 2024 đã xuất hóa đơn nhưng không đủ điều kiện ghi nhận doanh thu,-,488.938.632.048,,488938632048.0
- Các khoản chi không được trừ,- Các khoản chi không được trừ,- Các khoản chi không được trừ,23.780.632.744,13.031.337.601,23780632744.0,13031337601.0
- Chi phí lãi vay không được khấu trừ,- Chi phí lãi vay không được khấu trừ,- Chi phí lãi vay không được khấu trừ,109.406.780.400,195.376.403.745,109406780400.0,195376403745.0
Các khoản thu nhập không chịu thuế TNDN,Các khoản thu nhập không chịu thuế TNDN,Các khoản thu nhập không chịu thuế TNDN,-,60.740.000.000,,60740000000.0
- Cổ tức lợi nhuận được chia,- Cổ tức lợi nhuận được chia,- Cổ tức lợi nhuận được chia,-,60.740.000.000,,60740000000.0
Tổng thu nhập chịu thuế trong năm,Tổng thu nhập chịu thuế trong năm,Tổng thu nhập chịu thuế trong năm,629.394.033.778,904.687.375.323,629394033778.0,904687375323.0
Thu nhập tính thuế,Thu nhập tính thuế,Thu nhập tính thuế,629.394.033.778,904.687.375.323,629394033778.0,904687375323.0
Thuế suất thuế thu nhập doanh nghiệp hiện hành,Thuế suất thuế thu nhập doanh nghiệp hiện hành,Thuế suất thuế thu nhập doanh nghiệp hiện hành,20%,20%,0.2,0.2
Thuế TNDN phải trả ước tính,Thuế TNDN phải trả ước tính,Thuế TNDN phải trả ước tính,125.878.806.756,180.937.475.065,125878806756.0,180937475065.0
Điều chính thuế TNDN các năm trước,Điều chính thuế TNDN các năm trước,Điều chính thuế TNDN các năm trước,(97.787.726.410),632.400,-97787726410.0,632400.0
Tổng chi phí thuế TNDN hiện hành,Tổng chi phí thuế TNDN hiện hành,Tổng chi phí thuế TNDN hiện hành,28.091.080.346,180.938.107.465,28091080346.0,180938107465.0
