row_label_raw,row_label_full,col_0,Năm 2025VND,Năm 2024VND,numeric__Năm 2025VND,numeric__Năm 2024VND
Công ty CP Bất Đông Sản Đầu Tư Và Phát,Công ty CP Bất Đông Sản Đầu Tư Và Phát,Công ty CP Bất Đông Sản Đầu Tư Và Phát,Công ty CP Bất Đông Sản Đầu Tư Và Phát,Công ty CP Bất Đông Sản Đầu Tư Và Phát,,
Triển Cao ốc Thiên Long,Triển Cao ốc Thiên Long,Triển Cao ốc Thiên Long,Triển Cao ốc Thiên Long,Triển Cao ốc Thiên Long,,
Hoàn tiền mượn,Triển Cao ốc Thiên Long > Hoàn tiền mượn,Hoàn tiền mượn,273.357.638.832,246.568.296.186,273357638832.0,246568296186.0
Hoàn tiền mượn bằng hình thức cấn trừ công nợ,Triển Cao ốc Thiên Long > Hoàn tiền mượn bằng hình thức cấn trừ công nợ,Hoàn tiền mượn bằng hình thức cấn trừ công nợ,492.309.049.308,-,492309049308.0,
Thu gốc cho vay bằng hình thức cấn trừ công nợ,Triển Cao ốc Thiên Long > Thu gốc cho vay bằng hình thức cấn trừ công nợ,Thu gốc cho vay bằng hình thức cấn trừ công nợ,142.961.000.000,-,142961000000.0,
Cho vay,Triển Cao ốc Thiên Long > Cho vay,Cho vay,-,142.961.000.000,,142961000000.0
Lãi đi vay,Triển Cao ốc Thiên Long > Lãi đi vay,Lãi đi vay,26.439.829.316,46.973.434.774,26439829316.0,46973434774.0
Trà lãi vay,Triển Cao ốc Thiên Long > Trà lãi vay,Trà lãi vay,28.495.185.168,43.668.001.069,28495185168.0,43668001069.0
Trà lãi vay bằng hình thức cấn trừ công nợ,Triển Cao ốc Thiên Long > Trà lãi vay bằng hình thức cấn trừ công nợ,Trà lãi vay bằng hình thức cấn trừ công nợ,8.845.487.976,-,8845487976.0,
Thu lãi cho vay bằng hình thức cấn trừ công nợ,Triển Cao ốc Thiên Long > Thu lãi cho vay bằng hình thức cấn trừ công nợ,Thu lãi cho vay bằng hình thức cấn trừ công nợ,8.494.972.891,-,8494972891.0,
Thu phí cung cấp dịch vụ bằng hình thức cấn trừ công nợ,Triển Cao ốc Thiên Long > Thu phí cung cấp dịch vụ bằng hình thức cấn trừ công nợ,Thu phí cung cấp dịch vụ bằng hình thức cấn trừ công nợ,8.077.926.726,-,8077926726.0,
Lãi cho vay,Triển Cao ốc Thiên Long > Lãi cho vay,Lãi cho vay,5.340.474.617,3.154.498.274,5340474617.0,3154498274.0
Cung cấp dịch vụ,Triển Cao ốc Thiên Long > Cung cấp dịch vụ,Cung cấp dịch vụ,2.466.851.180,4.147.721.309,2466851180.0,4147721309.0
Công ty Cổ phần Bất Đông Sản Đầu tư và Phát,Công ty Cổ phần Bất Đông Sản Đầu tư và Phát,Công ty Cổ phần Bất Đông Sản Đầu tư và Phát,Công ty Cổ phần Bất Đông Sản Đầu tư và Phát,Công ty Cổ phần Bất Đông Sản Đầu tư và Phát,,
Triển Cao Ốc Hòa Phú,Triển Cao Ốc Hòa Phú,Triển Cao Ốc Hòa Phú,Triển Cao Ốc Hòa Phú,Triển Cao Ốc Hòa Phú,,
Hoàn tiền mượn,Triển Cao Ốc Hòa Phú > Hoàn tiền mượn,Hoàn tiền mượn,109.369.037.951,23.572.316.543,109369037951.0,23572316543.0
Trà lãi vay,Triển Cao Ốc Hòa Phú > Trà lãi vay,Trà lãi vay,70.884.962.049,50.898.578.161,70884962049.0,50898578161.0
Lãi đi vay,Triển Cao Ốc Hòa Phú > Lãi đi vay,Lãi đi vay,61.955.716.260,64.750.251.859,61955716260.0,64750251859.0
Lãi cho vay,Triển Cao Ốc Hòa Phú > Lãi cho vay,Lãi cho vay,6.750.000.000,3.312.401.302,6750000000.0,3312401302.0
Cho vay,Triển Cao Ốc Hòa Phú > Cho vay,Cho vay,-,150.000.000.000,,150000000000.0
Công ty Cổ phần Đầu tư Bất động sản BIDICI,Công ty Cổ phần Đầu tư Bất động sản BIDICI,Công ty Cổ phần Đầu tư Bất động sản BIDICI,Công ty Cổ phần Đầu tư Bất động sản BIDICI,Công ty Cổ phần Đầu tư Bất động sản BIDICI,,
Thoái vốn do chuyển nhượng cổ phần,Công ty Cổ phần Đầu tư Bất động sản BIDICI > Thoái vốn do chuyển nhượng cổ phần,Thoái vốn do chuyển nhượng cổ phần,-,1.117.200.000.000,,1117200000000.0
Hoàn tiền mượn bằng hình thức cấn trừ công nợ,Công ty Cổ phần Đầu tư Bất động sản BIDICI > Hoàn tiền mượn bằng hình thức cấn trừ công nợ,Hoàn tiền mượn bằng hình thức cấn trừ công nợ,-,781.780.000.000,,781780000000.0
Công ty Cổ phần Tư vấn Quản lý BDSC,Công ty Cổ phần Tư vấn Quản lý BDSC,Công ty Cổ phần Tư vấn Quản lý BDSC,Công ty Cổ phần Tư vấn Quản lý BDSC,Công ty Cổ phần Tư vấn Quản lý BDSC,,
Sử dụng dịch vụ,Công ty Cổ phần Tư vấn Quản lý BDSC > Sử dụng dịch vụ,Sử dụng dịch vụ,2.010.000.000,1.232.000.000,2010000000.0,1232000000.0
