row_label_raw,row_label_full,col_0,2023VND,2022VND,numeric__2023VND,numeric__2022VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,14.639.542.209.210,18.806.274.860.388,14639542209210.0,18806274860388.0
Thuế tính ở thuế suất 20%Điều chỉnh:,Thuế tính ở thuế suất 20%Điều chỉnh:,Thuế tính ở thuế suất 20%Điều chỉnh:,2.927.908.441.842,3.761.254.972.078,2927908441842.0,3761254972078.0
Thu nhập không chịu thuế,Thu nhập không chịu thuế,Thu nhập không chịu thuế,(4.091.819.338),(13.496.256.148),-4091819338.0,-13496256148.0
Chi phí không được khấu trừ,Chi phí không được khấu trừ,Chi phí không được khấu trừ,33.021.610.801,26.809.782.255,33021610801.0,26809782255.0
U'u đãi thuế,U'u đãi thuế,U'u đãi thuế,-,(34.685.927.225),,-34685927225.0
Điều chỉnh thuế TNDN từ Kết luậncủa Kiểm toán Nhà nước,Điều chỉnh thuế TNDN từ Kết luậncủa Kiểm toán Nhà nước,Điều chỉnh thuế TNDN từ Kết luậncủa Kiểm toán Nhà nước,(110.391.503.638),-,-110391503638.0,
Chi phí thuế TNDN (*),Chi phí thuế TNDN (*),Chi phí thuế TNDN (*),2.846.446.729.667,3.739.882.570.960,2846446729667.0,3739882570960.0
Chi phí thuế TNDN ghi nhận trong báo cáokết quả hoạt động kinh doanh hợp nhất:,Chi phí thuế TNDN ghi nhận trong báo cáokết quả hoạt động kinh doanh hợp nhất:,Chi phí thuế TNDN ghi nhận trong báo cáokết quả hoạt động kinh doanh hợp nhất:,,,,
Thuế TNDN - hiện hành,Chi phí thuế TNDN ghi nhận trong báo cáokết quả hoạt động kinh doanh hợp nhất: > Thuế TNDN - hiện hành,Thuế TNDN - hiện hành,2.812.599.931.853,3.709.948.669.392,2812599931853.0,3709948669392.0
Thuế TNDN - hoãn lại,Chi phí thuế TNDN ghi nhận trong báo cáokết quả hoạt động kinh doanh hợp nhất: > Thuế TNDN - hoãn lại,Thuế TNDN - hoãn lại,33.846.797.814,29.933.901.568,33846797814.0,29933901568.0
,,,2.846.446.729.667,3.739.882.570.960,2846446729667.0,3739882570960.0
