row_label_raw,row_label_full,col_0,2023 > Giá trị VND,2023 > Số có khả năng trả nợ VND,2022 > Giá trị VND,2022 > Số có khả năng trả nợ VND,numeric__2023 > Giá trị VND,numeric__2023 > Số có khả năng trả nợ VND,numeric__2022 > Giá trị VND,numeric__2022 > Số có khả năng trả nợ VND
Bên thứ ba (*),Bên thứ ba (*),Bên thứ ba (*),4.066.533.480.634,4.066.533.480.634,4.318.903.717.536,4.318.903.717.536,4066533480634.0,4066533480634.0,4318903717536.0,4318903717536.0
Bên liên quan(Thuyết minh 35(b)),Bên liên quan(Thuyết minh 35(b)),Bên liên quan(Thuyết minh 35(b)),3.071.422.038.556,3.071.422.038.556,2.333.189.754.212,2.333.189.754.212,3071422038556.0,3071422038556.0,2333189754212.0,2333189754212.0
,,,7.137.955.519.190,7.137.955.519.190,6.652.093.471.748,6.652.093.471.748,7137955519190.0,7137955519190.0,6652093471748.0,6652093471748.0
