row_label_raw,row_label_full,col_0,2023 > Giá trị VND,2023 > Dự phòng VND,2022 > Giá trị VND,2022 > Dự phòng VND,numeric__2023 > Giá trị VND,numeric__2023 > Dự phòng VND,numeric__2022 > Giá trị VND,numeric__2022 > Dự phòng VND
Dự thu tạm tính doanh thu bán và vận chuyển khí,Dự thu tạm tính doanh thu bán và vận chuyển khí,Dự thu tạm tính doanh thu bán và vận chuyển khí,4.056.548.492.909,-,6.870.166.632.296,-,4056548492909.0,,6870166632296.0,
Dự thu lãi tiền gửi,Dự thu lãi tiền gửi,Dự thu lãi tiền gửi,593.339.614.031,-,459.054.605.827,-,593339614031.0,,459054605827.0,
Khác,Khác,Khác,260.393.986.970,(61.083.108.031),163.182.968.141,(54.870.608.031),260393986970.0,-61083108031.0,163182968141.0,-54870608031.0
,,,4.910.282.093.910,(61.083.108.031),7.492.404.206.264,(54.870.608.031),4910282093910.0,-61083108031.0,7492404206264.0,-54870608031.0
Trong đóBên thứ ba,Trong đóBên thứ ba,Trong đóBên thứ ba,3.463.266.788.787,-,5.455.479.594.146,-,3463266788787.0,,5455479594146.0,
Bên liên quan (Thuyết minh 35(b)),Bên liên quan (Thuyết minh 35(b)),Bên liên quan (Thuyết minh 35(b)),1.447.015.305.123,(61.083.108.031),2.036.924.612.118,(54.870.608.031),1447015305123.0,-61083108031.0,2036924612118.0,-54870608031.0
,,,4.910.282.093.910,(61.083.108.031),7.492.404.206.264,(54.870.608.031),4910282093910.0,-61083108031.0,7492404206264.0,-54870608031.0
