row_label_raw,row_label_full,18 VAY,18 VAY_1,18 VAY_2,18 VAY_3,18 VAY_4,18 VAY_5,numeric__18 VAY_1,numeric__18 VAY_2,numeric__18 VAY_3,numeric__18 VAY_4,numeric__18 VAY_5
(a) Ngắn hạn,(a) Ngắn hạn,(a) Ngắn hạn,(a) Ngắn hạn,(a) Ngắn hạn,(a) Ngắn hạn,(a) Ngắn hạn,(a) Ngắn hạn,,,,,
,,,Tại ngày1.1.2023VND,TăngVND,Nợ dài hạnđến hạn trảVND,GiảmVND,Tại ngày31.12.2023VND,,,,,
Vay ngân hàng dài hạn đến hạn trả,(a) Ngắn hạn > Vay ngân hàng dài hạn đến hạn trả,Vay ngân hàng dài hạn đến hạn trả,44.996.858.992,-,1.915.958.147.758,(441.616.776.351),1.519.338.230.399,44996858992.0,,1915958147758.0,-441616776351.0,1519338230399.0
Vay ngân hàng ngắn hạn,(a) Ngắn hạn > Vay ngân hàng ngắn hạn,Vay ngân hàng ngắn hạn,-,100.245.883.526,-,(14.801.541.973),85.444.341.553,,100245883526.0,,-14801541973.0,85444341553.0
,,,44.996.858.992,100.245.883.526,1.915.958.147.758,(456.418.318.324),1.604.782.571.952,44996858992.0,100245883526.0,1915958147758.0,-456418318324.0,1604782571952.0
