row_label_raw,row_label_full,col_0,2023,2022(Trình bày lại),numeric__2023,numeric__2022(Trình bày lại)
Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),11.606.030.646.959,14.798.317.219.715,11606030646959.0,14798317219715.0
"Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND)",(187.396.633.794),(375.100.821.781),-187396633794.0,-375100821781.0
,,,11.418.634.013.165,14.423.216.397.934,11418634013165.0,14423216397934.0
Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),2.296.739.847,2.296.739.847,2296739847.0,2296739847.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),4.972,6.280,4972.0,6280.0
