row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,,
Tập đoàn Xăng dầu Việt Nam,a. Phải thu ngắn hạn của khách hàng > Tập đoàn Xăng dầu Việt Nam,Tập đoàn Xăng dầu Việt Nam,4.679.071.272.882,3.027.499.767.058,4679071272882.0,3027499767058.0
Tổng Công ty Thương mại Xuất nhập khẩu Thanh Lễ,a. Phải thu ngắn hạn của khách hàng > Tổng Công ty Thương mại Xuất nhập khẩu Thanh Lễ,Tổng Công ty Thương mại Xuất nhập khẩu Thanh Lễ,511.218.952.552,184.122.452.223,511218952552.0,184122452223.0
Công ty Cổ phần Tập đoàn Đầu tư Phát triển,a. Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Tập đoàn Đầu tư Phát triển,Công ty Cổ phần Tập đoàn Đầu tư Phát triển,492.374.110.775,-,492374110775.0,
Trường An,Trường An,Trường An,Trường An,Trường An,,
Công ty TNHH Hải Linh,Trường An > Công ty TNHH Hải Linh,Công ty TNHH Hải Linh,357.703.172.103,-,357703172103.0,
Công ty TNHH MTV Thương mại Dầu khí Đồng Tháp,Trường An > Công ty TNHH MTV Thương mại Dầu khí Đồng Tháp,Công ty TNHH MTV Thương mại Dầu khí Đồng Tháp,328.620.382.753,200.145.227.412,328620382753.0,200145227412.0
Công ty Cổ phần Nhiên liệu bay Petrolimex,Trường An > Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,322.768.314.775,206.051.888.305,322768314775.0,206051888305.0
Công ty TNHH Vận tải thủy bộ Hải Hà,Trường An > Công ty TNHH Vận tải thủy bộ Hải Hà,Công ty TNHH Vận tải thủy bộ Hải Hà,317.153.341.749,117.187.150.804,317153341749.0,117187150804.0
Công ty TNHH Thương mại và Dịch vụ Long Hưng,Trường An > Công ty TNHH Thương mại và Dịch vụ Long Hưng,Công ty TNHH Thương mại và Dịch vụ Long Hưng,273.433.576.950,193.541.173.036,273433576950.0,193541173036.0
Công ty TNHH MTV Tổng Công ty Xăng dầu Quân đội,Trường An > Công ty TNHH MTV Tổng Công ty Xăng dầu Quân đội,Công ty TNHH MTV Tổng Công ty Xăng dầu Quân đội,272.878.276.281,190.617.852.934,272878276281.0,190617852934.0
Công ty TNHH MTV Dầu khí Thành phố Hồ Chí Minh,Trường An > Công ty TNHH MTV Dầu khí Thành phố Hồ Chí Minh,Công ty TNHH MTV Dầu khí Thành phố Hồ Chí Minh,252.051.514.734,479.863.730.540,252051514734.0,479863730540.0
Công ty TNHH MTV Nhiên liệu Hàng không Việt Nam,Trường An > Công ty TNHH MTV Nhiên liệu Hàng không Việt Nam,Công ty TNHH MTV Nhiên liệu Hàng không Việt Nam,247.772.706.226,56.220.568.131,247772706226.0,56220568131.0
Công ty Cổ phần Thương mại Dầu tư Dầu khí Nam,Trường An > Công ty Cổ phần Thương mại Dầu tư Dầu khí Nam,Công ty Cổ phần Thương mại Dầu tư Dầu khí Nam,185.784.457.521,55.073.489.805,185784457521.0,55073489805.0
Sông Hậu,Sông Hậu,Sông Hậu,Sông Hậu,Sông Hậu,,
Các khách hàng khác,Sông Hậu > Các khách hàng khác,Các khách hàng khác,1.498.130.617.374,1.309.581.853.827,1498130617374.0,1309581853827.0
b. Phải thu khách hàng là các bên liên quan(Chi tiết tại Thuyết minh số 35),Sông Hậu > b. Phải thu khách hàng là các bên liên quan(Chi tiết tại Thuyết minh số 35),b. Phải thu khách hàng là các bên liên quan(Chi tiết tại Thuyết minh số 35),3.546.595.560.656,1.627.528.939.468,3546595560656.0,1627528939468.0
,,,13.285.556.257.331,7.647.434.093.543,13285556257331.0,7647434093543.0
