row_label_raw,row_label_full,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
Giá gốc,Giá gốc,Giá gốc,Tỷ lệ góp vốn,Dự phòng,Giá gốc,Tỷ lệ góp vốn,Dự phòng,,,,,
VND,VND,VND,%,VND,VND,%,VND,,,,,
351.664.874.292,VND > 351.664.874.292,351.664.874.292,,(205.772.028.927),351.664.874.292,,(205.772.028.927),,-205772028927.0,351664874292.0,,-205772028927.0
145.892.845.365,VND > 145.892.845.365,145.892.845.365,"83,26%",-,145.892.845.365,"83,26%",-,0.8326,,145892845365.0,0.8326,
205.772.028.927,VND > 205.772.028.927,205.772.028.927,"65,54%",(205.772.028.927),205.772.028.927,"65,54%",(205.772.028.927),0.6554000000000001,-205772028927.0,205772028927.0,0.6554000000000001,-205772028927.0
11.244.000.000,VND > 11.244.000.000,11.244.000.000,,(1.264.392.436),11.244.000.000,,(1.267.737.897),,-1264392436.0,11244000000.0,,-1267737897.0
7.000.000.000,VND > 7.000.000.000,7.000.000.000,"8,75%",-,7.000.000.000,"8,75%",-,0.0875,,7000000000.0,0.0875,
4.244.000.000,VND > 4.244.000.000,4.244.000.000,"5,03%",(1.264.392.436),4.244.000.000,"5,03%",(1.267.737.897),0.050300000000000004,-1264392436.0,4244000000.0,0.050300000000000004,-1267737897.0
362.908.874.292,VND > 362.908.874.292,362.908.874.292,,(207.036.421.363),362.908.874.292,,(207.039.766.824),,-207036421363.0,362908874292.0,,-207039766824.0
