row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
a) Các khoản chi phí bán hàng phát sinh trong năm,a) Các khoản chi phí bán hàng phát sinh trong năm,a) Các khoản chi phí bán hàng phát sinh trong năm,a) Các khoản chi phí bán hàng phát sinh trong năm,a) Các khoản chi phí bán hàng phát sinh trong năm,,
Chi phí nhân viên,a) Các khoản chi phí bán hàng phát sinh trong năm > Chi phí nhân viên,Chi phí nhân viên,46.934.525.515,52.722.233.021,46934525515.0,52722233021.0
Chi phí đồ dùng văn phòng,a) Các khoản chi phí bán hàng phát sinh trong năm > Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,773.880.730,188.115.953,773880730.0,188115953.0
Chi phí khấu hao TSCĐ,a) Các khoản chi phí bán hàng phát sinh trong năm > Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,1.819.425.550,1.680.238.185,1819425550.0,1680238185.0
"Chi quảng cáo, sự kiện, dịch vụ mua ngoài","a) Các khoản chi phí bán hàng phát sinh trong năm > Chi quảng cáo, sự kiện, dịch vụ mua ngoài","Chi quảng cáo, sự kiện, dịch vụ mua ngoài",103.839.506.794,136.882.900.114,103839506794.0,136882900114.0
Chi phí bằng tiền khác,a) Các khoản chi phí bán hàng phát sinh trong năm > Chi phí bằng tiền khác,Chi phí bằng tiền khác,13.267.660.324,36.466.119.249,13267660324.0,36466119249.0
Cộng,a) Các khoản chi phí bán hàng phát sinh trong năm > Cộng,Cộng,166.634.998.913,227.939.606.522,166634998913.0,227939606522.0
b) Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,b) Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,b) Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,b) Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,b) Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,,
Chi phí nhân viên,b) Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí nhân viên,Chi phí nhân viên,41.423.470.188,54.392.135.145,41423470188.0,54392135145.0
"Chi phí dụng cụ, đồ dùng","b) Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí dụng cụ, đồ dùng","Chi phí dụng cụ, đồ dùng",655.803.861,1.535.836.722,655803861.0,1535836722.0
Chi phí khấu hao TSCĐ,b) Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,7.308.308.922,5.014.325.934,7308308922.0,5014325934.0
"Thuế, phí và lệ phí","b) Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Thuế, phí và lệ phí","Thuế, phí và lệ phí",432.737.067,558.008.112,432737067.0,558008112.0
Chi phí dự phòng,b) Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí dự phòng,Chi phí dự phòng,7.481.309.508,13.502.388.576,7481309508.0,13502388576.0
Chi phí dịch vụ mua ngoài,b) Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,22.016.623.258,24.868.402.798,22016623258.0,24868402798.0
Lợi thể thương mại,b) Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Lợi thể thương mại,Lợi thể thương mại,23.641.477.309,24.291.092.636,23641477309.0,24291092636.0
Chi phí bằng tiền khác,b) Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí bằng tiền khác,Chi phí bằng tiền khác,10.711.071.125,13.428.172.794,10711071125.0,13428172794.0
Cộng,b) Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Cộng,Cộng,113.670.801.238,137.590.362.717,113670801238.0,137590362717.0
