row_label_raw,row_label_full,Số cuối năm,Nguyên giá > Số cuối năm,Hao mòn lũy kê > Số cuối năm,Giá trị còn lại > Số cuối năm,numeric__Nguyên giá > Số cuối năm,numeric__Hao mòn lũy kê > Số cuối năm,numeric__Giá trị còn lại > Số cuối năm
Tàng 5 tỏa HACCI,Tàng 5 tỏa HACCI,Tàng 5 tỏa HACCI,31.826.085.906,4.347.655.465,27.478.430.441,31826085906.0,4347655465.0,27478430441.0
Tàng 1 tỏa nhà CTI - Mễ Trì,Tàng 1 tỏa nhà CTI - Mễ Trì,Tàng 1 tỏa nhà CTI - Mễ Trì,12.878.700.000,2.701.592.946,10.177.107.054,12878700000.0,2701592946.0,10177107054.0
Cộng,Cộng,Cộng,44.704.785.906,7.049.248.411,37.655.537.495,44704785906.0,7049248411.0,37655537495.0
Số đầu năm,Số đầu năm,Số đầu năm,Số đầu năm,Số đầu năm,Số đầu năm,,,
Tàng 5 tỏa HACCI,Số đầu năm > Tàng 5 tỏa HACCI,Tàng 5 tỏa HACCI,31.826.085.906,3.552.139.993,28.273.945.913,31826085906.0,3552139993.0,28273945913.0
Tàng 1 tỏa nhà CTI - Mễ Trì,Số đầu năm > Tàng 1 tỏa nhà CTI - Mễ Trì,Tàng 1 tỏa nhà CTI - Mễ Trì,12.878.700.000,2.423.635.398,10.455.064.602,12878700000.0,2423635398.0,10455064602.0
Cộng,Số đầu năm > Cộng,Cộng,44.704.785.906,5.975.775.391,38.729.010.515,44704785906.0,5975775391.0,38729010515.0
