row_label_raw,row_label_full,Chỉ tiêu,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
A,A,A,B,C,1,2,,,1.0,2.0
I. DOANH THU HOẠT ĐỘNG,I. DOANH THU HOẠT ĐỘNG,I. DOANH THU HOẠT ĐỘNG,I. DOANH THU HOẠT ĐỘNG,I. DOANH THU HOẠT ĐỘNG,I. DOANH THU HOẠT ĐỘNG,I. DOANH THU HOẠT ĐỘNG,,,,
1.1. Lãi từ các tài sản tài chính ghi nhận thông qua lãi/lỗ (FVTPL),I. DOANH THU HOẠT ĐỘNG > 1.1. Lãi từ các tài sản tài chính ghi nhận thông qua lãi/lỗ (FVTPL),1.1. Lãi từ các tài sản tài chính ghi nhận thông qua lãi/lỗ (FVTPL),01,,59.148.750.492,284.551.056.836,1.0,,59148750492.0,284551056836.0
a. Lãi bán các tài sản tài chính FVTPL,I. DOANH THU HOẠT ĐỘNG > a. Lãi bán các tài sản tài chính FVTPL,a. Lãi bán các tài sản tài chính FVTPL,01.1,B7.34.1,163.567.392,163.441.919,11.0,,163567392.0,163441919.0
b. Chênh lệch tăng đánh giá lại các TSTC thông qua lãi/lỗ *,I. DOANH THU HOẠT ĐỘNG > b. Chênh lệch tăng đánh giá lại các TSTC thông qua lãi/lỗ *,b. Chênh lệch tăng đánh giá lại các TSTC thông qua lãi/lỗ *,01.2,B7.34.2,21.430.158.174,252.174.785.127,12.0,,21430158174.0,252174785127.0
"c. Cổ tức, tiền lãi phát sinh từ tài sản tài chính FVTPL","I. DOANH THU HOẠT ĐỘNG > c. Cổ tức, tiền lãi phát sinh từ tài sản tài chính FVTPL","c. Cổ tức, tiền lãi phát sinh từ tài sản tài chính FVTPL",01.3,B7.34.3,37.555.024.926,32.212.829.790,13.0,,37555024926.0,32212829790.0
1.2. Lãi từ các khoản đầu tư nằm giữ đến ngày đáo han (HTM),I. DOANH THU HOẠT ĐỘNG > 1.2. Lãi từ các khoản đầu tư nằm giữ đến ngày đáo han (HTM),1.2. Lãi từ các khoản đầu tư nằm giữ đến ngày đáo han (HTM),02,,,,2.0,,,
1.3. Lãi từ các khoản cho vay và phải thu,I. DOANH THU HOẠT ĐỘNG > 1.3. Lãi từ các khoản cho vay và phải thu,1.3. Lãi từ các khoản cho vay và phải thu,03,B7.34.3,201.887.106.543,207.641.257.711,3.0,,201887106543.0,207641257711.0
1.6. Doanh thu môi giới chứng khoán,I. DOANH THU HOẠT ĐỘNG > 1.6. Doanh thu môi giới chứng khoán,1.6. Doanh thu môi giới chứng khoán,06,,99.703.090.847,171.354.530.195,6.0,,99703090847.0,171354530195.0
"1.7. Doanh thu bảo lãnh, đại lý phát hành chứng khoán","I. DOANH THU HOẠT ĐỘNG > 1.7. Doanh thu bảo lãnh, đại lý phát hành chứng khoán","1.7. Doanh thu bảo lãnh, đại lý phát hành chứng khoán",07,,,270.000.000,7.0,,,270000000.0
