row_label_raw,row_label_full,Chỉ tiêu,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
A,A,A,B,C,1,2,,,1.0,2.0
I. Lưu chuyển tiền từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh,,,,,,,,
1. Lợi nhuận trước Thuế Thu nhập doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh > 1. Lợi nhuận trước Thuế Thu nhập doanh,1. Lợi nhuận trước Thuế Thu nhập doanh,01,,255.223.023.289,542.951.604.753,1.0,,255223023289.0,542951604753.0
2. Điều chỉnh cho các khoản:,I. Lưu chuyển tiền từ hoạt động kinh doanh > 2. Điều chỉnh cho các khoản:,2. Điều chỉnh cho các khoản:,02,,17.140.318.224,7.988.292.243,2.0,,17140318224.0,7988292243.0
- Khấu hao TSCĐ,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Khấu hao TSCĐ,- Khấu hao TSCĐ,03,,12.711.694.500,11.423.559.208,3.0,,12711694500.0,11423559208.0
- Các khoản dự phòng,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Các khoản dự phòng,- Các khoản dự phòng,04,,33.956.619,(10.002.615),4.0,,33956619.0,-10002615.0
(- Lãi) hoặc (+ lỗ) chênh lệch tỷ giá hối đoái chưa thực hiện.,I. Lưu chuyển tiền từ hoạt động kinh doanh > (- Lãi) hoặc (+ lỗ) chênh lệch tỷ giá hối đoái chưa thực hiện.,(- Lãi) hoặc (+ lỗ) chênh lệch tỷ giá hối đoái chưa thực hiện.,05,,,,5.0,,,
- Chi phí lãi vay,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Chi phí lãi vay,- Chi phí lãi vay,06,,,125.000.000,6.0,,,125000000.0
"- Lãi, lỗ từ hoạt động đầu tư","I. Lưu chuyển tiền từ hoạt động kinh doanh > - Lãi, lỗ từ hoạt động đầu tư","- Lãi, lỗ từ hoạt động đầu tư",07,,,(506.181.817),7.0,,,-506181817.0
- Dự thu tiền lãi,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Dự thu tiền lãi,- Dự thu tiền lãi,08,,4.394.667.105,(3.044.082.533),8.0,,4394667105.0,-3044082533.0
- Các khoản điều chỉnh khác,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Các khoản điều chỉnh khác,- Các khoản điều chỉnh khác,09,,,,9.0,,,
3. Tăng các chi phí phi tiền tệ,I. Lưu chuyển tiền từ hoạt động kinh doanh > 3. Tăng các chi phí phi tiền tệ,3. Tăng các chi phí phi tiền tệ,10,,(54.241.943),91.462.932,10.0,,-54241943.0,91462932.0
- Lỗ đánh giá lại giá trị các tài sản tài chính ghi nhận thông qua lãi/lỗ FVTPL,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Lỗ đánh giá lại giá trị các tài sản tài chính ghi nhận thông qua lãi/lỗ FVTPL,- Lỗ đánh giá lại giá trị các tài sản tài chính ghi nhận thông qua lãi/lỗ FVTPL,11,,(54.241.943),91.462.932,11.0,,-54241943.0,91462932.0
4. Giảm các doanh thu phi tiền tệ,I. Lưu chuyển tiền từ hoạt động kinh doanh > 4. Giảm các doanh thu phi tiền tệ,4. Giảm các doanh thu phi tiền tệ,18,,(21.430.158.174),(252.174.785.127),18.0,,-21430158174.0,-252174785127.0
- Lãi đánh giá lại giá trị các tài sản tài chính ghi nhận thông qua lãi/lỗ FVTPL,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Lãi đánh giá lại giá trị các tài sản tài chính ghi nhận thông qua lãi/lỗ FVTPL,- Lãi đánh giá lại giá trị các tài sản tài chính ghi nhận thông qua lãi/lỗ FVTPL,19,,(21.430.158.174),(252.174.785.127),19.0,,-21430158174.0,-252174785127.0
