row_label_raw,row_label_full,Chỉ tiêu,Năm 2019,Năm 2018,numeric__Năm 2019,numeric__Năm 2018
Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp,Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp,Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp,214.295.744.736,489.980.059.405,214295744736.0,489980059405.0
Lợi nhuận/(Lỗ) phân bổ cho CĐ sở hữu CP phổ thông,Lợi nhuận/(Lỗ) phân bổ cho CĐ sở hữu CP phổ thông,Lợi nhuận/(Lỗ) phân bổ cho CĐ sở hữu CP phổ thông,214.295.744.736,489.980.059.405,214295744736.0,489980059405.0
Quỹ khen thưởng phúc lợi,Quỹ khen thưởng phúc lợi,Quỹ khen thưởng phúc lợi,,23.789.673.721,,23789673721.0
CP phổ thông đang lưu hành bình quân trong kỳ,CP phổ thông đang lưu hành bình quân trong kỳ,CP phổ thông đang lưu hành bình quân trong kỳ,120.243.652,109.313.479,120243652.0,109313479.0
Lãi/(Lỗ) cơ bản trên cổ phiếu,Lãi/(Lỗ) cơ bản trên cổ phiếu,Lãi/(Lỗ) cơ bản trên cổ phiếu,1.782,4.265,1782.0,4265.0
