row_label_raw,row_label_full,A.7.1. Tiền và các khoản tương đương tiền,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
- Tiền mặt tại quỹ,- Tiền mặt tại quỹ,- Tiền mặt tại quỹ,232.515.213,101.574.824,232515213.0,101574824.0
- Tiền gửi ngân hàng cho hoạt động CTCK,- Tiền gửi ngân hàng cho hoạt động CTCK,- Tiền gửi ngân hàng cho hoạt động CTCK,50.047.641.971,217.953.484.883,50047641971.0,217953484883.0
- Các khoản tương đương tiền (Tiền gửi có kỳ hạn 3 tháng tại Ngân hàng TMCP Việt Á),- Các khoản tương đương tiền (Tiền gửi có kỳ hạn 3 tháng tại Ngân hàng TMCP Việt Á),- Các khoản tương đương tiền (Tiền gửi có kỳ hạn 3 tháng tại Ngân hàng TMCP Việt Á),,240.000.000.000,,240000000000.0
Công,Công,Công,50.280.157.184,458.055.059.707,50280157184.0,458055059707.0
