row_label_raw,row_label_full,Chỉ tiêu,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
A,A,A,B,C,1,2,,,1.0,2.0
"I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng","I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng","I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng",,,,,,,,
1. Tiền thu bán chứng khoán môi giới cho khách hàng,"I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng > 1. Tiền thu bán chứng khoán môi giới cho khách hàng",1. Tiền thu bán chứng khoán môi giới cho khách hàng,1,,32.737.310.920.300,56.041.740.934.500,1.0,,32737310920300.0,56041740934500.0
2. Tiền chí mua chứng khoán môi giới cho khách hàng,"I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng > 2. Tiền chí mua chứng khoán môi giới cho khách hàng",2. Tiền chí mua chứng khoán môi giới cho khách hàng,2,,(32.112.557.741.080),(57.684.206.683.140),2.0,,-32112557741080.0,-57684206683140.0
3. Tiền thu bán chứng khoán ủy thác của khách hàng,"I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng > 3. Tiền thu bán chứng khoán ủy thác của khách hàng",3. Tiền thu bán chứng khoán ủy thác của khách hàng,3,,,,3.0,,,
4. Tiền chí mua chứng khoán ủy thác của khách hàng,"I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng > 4. Tiền chí mua chứng khoán ủy thác của khách hàng",4. Tiền chí mua chứng khoán ủy thác của khách hàng,4,,,,4.0,,,
5. Thu vay quỹ hỗ trợ thanh toán,"I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng > 5. Thu vay quỹ hỗ trợ thanh toán",5. Thu vay quỹ hỗ trợ thanh toán,5,,,,5.0,,,
6. Chi trả vay Quỹ Hỗ trợ thanh toán,"I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng > 6. Chi trả vay Quỹ Hỗ trợ thanh toán",6. Chi trả vay Quỹ Hỗ trợ thanh toán,6,,,,6.0,,,
7. Nhận tiền gửi để thanh toán giao dịch chứng khoán của khách hàng,"I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng > 7. Nhận tiền gửi để thanh toán giao dịch chứng khoán của khách hàng",7. Nhận tiền gửi để thanh toán giao dịch chứng khoán của khách hàng,7,,(761.637.576.382),1.265.859.918.017,7.0,,-761637576382.0,1265859918017.0
8. Chi trả thanh toán giao dịch chứng khoán của khách hàng,"I. Lưu chuyển tiền hoạt động môi giới, ủy thác của khách hàng > 8. Chi trả thanh toán giao dịch chứng khoán của khách hàng",8. Chi trả thanh toán giao dịch chứng khoán của khách hàng,8,,,,8.0,,,
