row_label_raw,row_label_full,STT,Các giao dịch và các khoản tiền,Số cuối năm,Số đầu năm,numeric__Các giao dịch và các khoản tiền,numeric__Số cuối năm,numeric__Số đầu năm
A,A,A,B,1,2,,1.0,2.0
,,,-Tiền gửi của Nhà đầu tư về giao dịch chứng khoán theo phương thức CTCK quản lý,826.920.717.575,970.104.910.039,,826920717575.0,970104910039.0
,,,-Tiền gửi của Tổ chức phát hành,2.072.504.600,2.092.693.525,,2072504600.0,2092693525.0
,,,Tổng,828.993.222.175,972.197.603.564,,828993222175.0,972197603564.0
