row_label_raw,row_label_full,Đối tượng > Công ty Cổ phầnTài chính Điện lực > Ngân hàng Phát triển Châu Á,Số cuối năm > VND > 722.601.561.428 > 481.134.457.328,Số cuối năm > Nguyên tệ > 4.302.736.462 JPY > 18.830.357 USD,"Lãi suất (%/năm) > 1,11% - 1,6% > Lãi suất tham chiếu được quy định trong hợp đồng cộng biên độ từ 2,5%. Lãi suất áp dụng trong năm là 2,5% - 5,4%",Kỳ hạn trả gốc và lãi > Đáo hạn lần cuối vào ngày 20 tháng 1 năm 2039. Trả gốc và lãi vào 6 tháng/lần. > Đáo hạn lần cuối vào ngày 15 tháng 9 năm 2034. Trả gốc và lãi vào 6 tháng/lần.,"Hình thức đảm bảo > Tài sản hình thành từ vốn vay và tài sản hiện hữu của Nhà máy Thủy điện Đa Nhim với công suất lắp máy 160MW và Dự án mở rộng Nhà máy Thủy điện Đa Nhim với công suất lắp máy 80 MW của Công ty.Khoản vay được bảo lãnh trả nợ vay bởi Tổng Công ty Phát điện 1 - Công ty mẹ của Công ty. > Các khoản tiền gửi của Công ty tại Ngân hàng TMCP Đầu tư và Phát triển Việt Nam như trình bày ở Thuyết minh số 4 và số 5.Tài sản cố định là các tám pin mặt trời, máy biến tần và trạm biển áp của Dự án Nhà máy Điện Mặt trời Đa Mì của Công ty.",numeric__Số cuối năm > VND > 722.601.561.428 > 481.134.457.328,numeric__Số cuối năm > Nguyên tệ > 4.302.736.462 JPY > 18.830.357 USD,"numeric__Lãi suất (%/năm) > 1,11% - 1,6% > Lãi suất tham chiếu được quy định trong hợp đồng cộng biên độ từ 2,5%. Lãi suất áp dụng trong năm là 2,5% - 5,4%",numeric__Kỳ hạn trả gốc và lãi > Đáo hạn lần cuối vào ngày 20 tháng 1 năm 2039. Trả gốc và lãi vào 6 tháng/lần. > Đáo hạn lần cuối vào ngày 15 tháng 9 năm 2034. Trả gốc và lãi vào 6 tháng/lần.,"numeric__Hình thức đảm bảo > Tài sản hình thành từ vốn vay và tài sản hiện hữu của Nhà máy Thủy điện Đa Nhim với công suất lắp máy 160MW và Dự án mở rộng Nhà máy Thủy điện Đa Nhim với công suất lắp máy 80 MW của Công ty.Khoản vay được bảo lãnh trả nợ vay bởi Tổng Công ty Phát điện 1 - Công ty mẹ của Công ty. > Các khoản tiền gửi của Công ty tại Ngân hàng TMCP Đầu tư và Phát triển Việt Nam như trình bày ở Thuyết minh số 4 và số 5.Tài sản cố định là các tám pin mặt trời, máy biến tần và trạm biển áp của Dự án Nhà máy Điện Mặt trời Đa Mì của Công ty."
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.203.736.018.756,,,,,1203736018756.0,,,,
Trong đó:- Vay dài hạn đến hạn trả- Vay dài hạn,Trong đó:- Vay dài hạn đến hạn trả- Vay dài hạn,Trong đó:- Vay dài hạn đến hạn trả- Vay dài hạn,100.480.322.5401.103.255.696.216,,,,,1.0048032254011033e+24,,,,
