row_label_raw,row_label_full,col_0,Số lượng (cổ phiếu),Số lượng (cổ phiếu)_1,numeric__Số lượng (cổ phiếu),numeric__Số lượng (cổ phiếu)_1
,,,Năm nay,Năm trước,,
Cổ phiếu đăng ký phát hành,Cổ phiếu đăng ký phát hành,Cổ phiếu đăng ký phát hành,422.400.000,422.400.000,422400000.0,422400000.0
Cổ phiếu đã bán ra công chúng,Cổ phiếu đã bán ra công chúng,Cổ phiếu đã bán ra công chúng,422.400.000,422.400.000,422400000.0,422400000.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,422.400.000,422.400.000,422400000.0,422400000.0
Cổ phiếu ưu đãi,Cổ phiếu ưu đãi,Cổ phiếu ưu đãi,-,-,,
Cổ phiếu đang lưu hành,Cổ phiếu ưu đãi > Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,422.400.000,422.400.000,422400000.0,422400000.0
Cổ phiếu phổ thông,Cổ phiếu ưu đãi > Cổ phiếu phổ thông,Cổ phiếu phổ thông,422.400.000,422.400.000,422400000.0,422400000.0
Cổ phiếu ưu đãi,Cổ phiếu ưu đãi,Cổ phiếu ưu đãi,-,-,,
