row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn bán điện,Giá vốn bán điện,Giá vốn bán điện,950.254.343.046,961.947.109.302,950254343046.0,961947109302.0
Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,3.231.276.954,3.214.289.043,3231276954.0,3214289043.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,953.485.620.000,965.161.398.345,953485620000.0,965161398345.0
