row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,30.097.788.674,38.081.939.501,30097788674.0,38081939501.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,275.773.241,1.744.123.180,275773241.0,1744123180.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,30.373.561.915,39.826.062.681,30373561915.0,39826062681.0
