row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ
Công ty Cổ phầnXây dựng 47,Công ty Cổ phầnXây dựng 47,Công ty Cổ phầnXây dựng 47,15.792.020.817,15.792.020.817,15.904.458.596,15.904.458.596,15792020817.0,15792020817.0,15904458596.0,15904458596.0
Nippon Koei Ltd,Nippon Koei Ltd,Nippon Koei Ltd,10.792.730.043,10.792.730.043,11.472.821.122,11.472.821.122,10792730043.0,10792730043.0,11472821122.0,11472821122.0
Công ty TNHHNippon Koei ViệtNam International,Công ty TNHHNippon Koei ViệtNam International,Công ty TNHHNippon Koei ViệtNam International,9.847.518.480,9.847.518.480,9.847.518.480,9.847.518.480,9847518480.0,9847518480.0,9847518480.0,9847518480.0
Công ty Cổ phầnMáy tính Truyềnthống Điều khiển 3C,Công ty Cổ phầnMáy tính Truyềnthống Điều khiển 3C,Công ty Cổ phầnMáy tính Truyềnthống Điều khiển 3C,-,-,72.744.633.600,72.744.633.600,,,72744633600.0,72744633600.0
Phải trả cho các bênliên quan(Thuyết minh số 27),Phải trả cho các bênliên quan(Thuyết minh số 27),Phải trả cho các bênliên quan(Thuyết minh số 27),7.000.752.320,7.000.752.320,5.806.816.078,5.806.816.078,7000752320.0,7000752320.0,5806816078.0,5806816078.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,29.239.640.458,29.239.640.458,30.319.686.258,30.319.686.258,29239640458.0,29239640458.0,30319686258.0,30319686258.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,72.672.662.118,72.672.662.118,146.095.934.134,146.095.934.134,72672662118.0,72672662118.0,146095934134.0,146095934134.0
