row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,41.467.434.241,48.509.491.058,41467434241.0,48509491058.0
Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,2.633.021.137,1.518.154.371,2633021137.0,1518154371.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,9.240.020.653,8.835.999.653,9240020653.0,8835999653.0
Chi phí khác,Chi phí khác,Chi phí khác,20.935.070.802,26.271.970.193,20935070802.0,26271970193.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,74.275.546.833,85.135.615.275,74275546833.0,85135615275.0
