row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu phát điện và cung cấp dịch vụ,21.1,2.008.218.681.839,2.287.628.612.685,,211.0,2008218681839.0,2287628612685.0
02,02,02,2. Các khoản giảm trừ doanh thu,21.1,-,-,,211.0,,
10,10,10,3. Doanh thu thuần phát điện và cung cấp dịch vụ,21.1,2.008.218.681.839,2.287.628.612.685,,211.0,2008218681839.0,2287628612685.0
11,11,11,4. Giá vốn phát điện và dịch vụ cung cấp,22,(953.485.620.000),(965.161.398.345),,22.0,-953485620000.0,-965161398345.0
20,20,20,5. Lợi nhuận gộp về bản hàng và cung cấp dịch vụ,,1.054.733.081.839,1.322.467.214.340,,,1054733081839.0,1322467214340.0
21,21,21,6. Doanh thu hoạt động tài chính,21.2,152.454.626.815,171.221.007.968,,212.0,152454626815.0,171221007968.0
22,22,22,7. Chi phí tài chính,23,(30.373.561.915),(39.826.062.681),,23.0,-30373561915.0,-39826062681.0
23,23,23,Trong đó: Chi phí lãi vay,,(30.097.788.674),(38.081.939.501),,,-30097788674.0,-38081939501.0
26,26,26,8. Chi phí quản lý doanh nghiệp,24,(74.275.546.833),(85.135.615.275),,24.0,-74275546833.0,-85135615275.0
30,30,30,9. Lợi nhuận thuần từ hoạt động kinh doanh,,1.102.538.579.906,1.368.726.544.352,,,1102538579906.0,1368726544352.0
31,31,31,10. Thu nhập khác,,1.625.182.877,75.303.511,,,1625182877.0,75303511.0
32,32,32,11. Chi phí khác,,(338.514.701),(59.883.200),,,-338514701.0,-59883200.0
40,40,40,12. Lãi khác,,1.286.668.176,15.420.311,,,1286668176.0,15420311.0
50,50,50,13. Tổng lợi nhuận kế toán trước thuế,,1.103.825.248.082,1.368.741.964.663,,,1103825248082.0,1368741964663.0
51,51,51,14. Chi phí thuế TNDN hiện hành,26,(197.910.479.866),(258.810.539.605),,26.0,-197910479866.0,-258810539605.0
60,60,60,15. Lợi nhuận sau thuế TNDN,,905.914.768.216,1.109.931.425.058,,,905914768216.0,1109931425058.0
