row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,124.107.646.932,133.422.566.964,124107646932.0,133422566964.0
Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,365.007.332.907,355.347.485.383,365007332907.0,355347485383.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,53.155.737.458,64.906.736.026,53155737458.0,64906736026.0
Chi phí khác,Chi phí khác,Chi phí khác,485.646.653.708,496.620.225.247,485646653708.0,496620225247.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.027.917.371.005,1.050.297.013.620,1027917371005.0,1050297013620.0
