row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,197.910.479.866,258.810.539.605,197910479866.0,258810539605.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,197.910.479.866,258.810.539.605,197910479866.0,258810539605.0
