row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",54.718.238.080,91.198.442.265,54718238080.0,91198442265.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",66.680.013.241,52.837.294.985,66680013241.0,52837294985.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,31.056.375.494,27.185.270.718,31056375494.0,27185270718.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,152.454.626.815,171.221.007.968,152454626815.0,171221007968.0
