row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,551.815.214,152.044.073,551815214.0,152044073.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,8.875.357.576,6.918.450.190,8875357576.0,6918450190.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),591.249.316.930,519.479.931.500,591249316930.0,519479931500.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,600.676.489.720,526.550.425.763,600676489720.0,526550425763.0
