row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,1.103.825.248.082,1.368.741.964.663,1103825248082.0,1368741964663.0
Thuế TNDN áp dụng cho Công ty,Thuế TNDN áp dụng cho Công ty,Thuế TNDN áp dụng cho Công ty,220.765.049.616,273.748.392.933,220765049616.0,273748392933.0
Các khoản điều chỉnh (giảm)/tăng:,Các khoản điều chỉnh (giảm)/tăng:,Các khoản điều chỉnh (giảm)/tăng:,,,,
Cổ tức được chia,Các khoản điều chỉnh (giảm)/tăng: > Cổ tức được chia,Cổ tức được chia,(13.336.002.648),(10.567.458.997),-13336002648.0,-10567458997.0
Chi phí không được khấu trừ,Các khoản điều chỉnh (giảm)/tăng: > Chi phí không được khấu trừ,Chi phí không được khấu trừ,303.011.658,91.619.113,303011658.0,91619113.0
U'u đãi thuế TNDN,Các khoản điều chỉnh (giảm)/tăng: > U'u đãi thuế TNDN,U'u đãi thuế TNDN,(9.821.578.760),(4.462.013.444),-9821578760.0,-4462013444.0
Chi phí thuế TNDN,Các khoản điều chỉnh (giảm)/tăng: > Chi phí thuế TNDN,Chi phí thuế TNDN,197.910.479.866,258.810.539.605,197910479866.0,258810539605.0
