row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
"Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả",506.880.000.000,844.800.000.000,506880000000.0,844800000000.0
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,1.585.171.333,740.888.494,1585171333.0,740888494.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,508.465.171.333,845.540.888.494,508465171333.0,845540888494.0
