row_label_raw,row_label_full,Mã số > Bảng cân đối kế toán riêng tại ngày 31 tháng 12 năm 2023,CHỈ TIÊU > Bảng cân đối kế toán riêng tại ngày 31 tháng 12 năm 2023,Đã được trình bày trước đây > Bảng cân đối kế toán riêng tại ngày 31 tháng 12 năm 2023,Điều chỉnh > Bảng cân đối kế toán riêng tại ngày 31 tháng 12 năm 2023,Phân loại lại > Bảng cân đối kế toán riêng tại ngày 31 tháng 12 năm 2023,numeric__CHỈ TIÊU > Bảng cân đối kế toán riêng tại ngày 31 tháng 12 năm 2023,numeric__Đã được trình bày trước đây > Bảng cân đối kế toán riêng tại ngày 31 tháng 12 năm 2023,numeric__Điều chỉnh > Bảng cân đối kế toán riêng tại ngày 31 tháng 12 năm 2023,numeric__Phân loại lại > Bảng cân đối kế toán riêng tại ngày 31 tháng 12 năm 2023
4-14,4-14,4-14,Vốn khác của chủ sở hữu,474.908.605.377,(474.908.605.377),-,,474908605377.0,-474908605377.0,
4-18,4-18,4-18,Quỹ đầu tư phát triển,25.031.061.894,474.908.605.377,499.939.667.271,,25031061894.0,474908605377.0,499939667271.0
