row_label_raw,row_label_full,Thuế thu nhập doanh nghiệp hiện hành,103.482.959.244,numeric__103.482.959.244
Thuế thu nhập doanh nghiệp đã tạm nộp cho số tiền nhận trước từ hoạt động chuyển nhượng bất động sản được ghi nhận doanh thu trong năm,Thuế thu nhập doanh nghiệp đã tạm nộp cho số tiền nhận trước từ hoạt động chuyển nhượng bất động sản được ghi nhận doanh thu trong năm,Thuế thu nhập doanh nghiệp đã tạm nộp cho số tiền nhận trước từ hoạt động chuyển nhượng bất động sản được ghi nhận doanh thu trong năm,993.912.117,993912117.0
Cộng,Cộng,Cộng,104.476.871.361,104476871361.0
