row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,-,36.732.372.276,-,36.732.372.276,,36732372276.0,,36732372276.0
Thuế thu nhập doanh nghiệp(*),Thuế thu nhập doanh nghiệp(*),Thuế thu nhập doanh nghiệp(*),24.711.707.020,104.476.871.361,(86.009.727.030),43.178.851.351,24711707020.0,104476871361.0,-86009727030.0,43178851351.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,5.082.982.376,5.674.249.202,(10.274.204.106),483.027.472,5082982376.0,5674249202.0,-10274204106.0,483027472.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,901.302.428,(901.302.428),-,,901302428.0,-901302428.0,
Cộng,Cộng,Cộng,29.794.689.396,147.784.795.267,(97.185.233.564),80.394.251.099,29794689396.0,147784795267.0,-97185233564.0,80394251099.0
