row_label_raw,row_label_full,Số đầu năm,Năm nay > 2.588.723.896,Năm trước > -,numeric__Năm nay > 2.588.723.896,numeric__Năm trước > -
Trích lập dự phòng,Trích lập dự phòng,Trích lập dự phòng,1.035.489.559,2.588.723.896,1035489559.0,2588723896.0
Số cuối năm,Số cuối năm,Số cuối năm,3.624.213.455,2.588.723.896,3624213455.0,2588723896.0
