row_label_raw,row_label_full,1.,"Tiền chi đề mua sắm, xây dựng tài sản cố định và các tài sản dài hạn khác",21,col_3,(17.622.168.320),(50.817.744.787),"numeric__Tiền chi đề mua sắm, xây dựng tài sản cố định và các tài sản dài hạn khác",numeric__21,numeric__col_3,numeric__(17.622.168.320),numeric__(50.817.744.787)
2.,2.,2.,"Tiền thu từ thanh lý, nhượng bán tài sản cố định và các tài sản dài hạn khác",22,,-,25.864.114.545,,22.0,,,25864114545.0
3.,3.,3.,"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",23,V.2a,(754.789.438.000),-,,23.0,,-754789438000.0,
4.,4.,4.,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,,-,-,,24.0,,,
5.,5.,5.,Tiền chi đầu tư góp vốn vào đơn vị khác,25,V.2b,(584.981.750.000),(484.165.000.000),,25.0,,-584981750000.0,-484165000000.0
6.,6.,6.,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,26,,-,-,,26.0,,,
7.,7.,7.,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",27,V.5a;VI.4,74.323.816.324,46.769.509.105,,27.0,,74323816324.0,46769509105.0
,,,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,,(1.283.069.539.996),(462.349.121.137),,30.0,,-1283069539996.0,-462349121137.0
