row_label_raw,row_label_full,Trả trước cho người bánCông ty Cổ phần Lươngthực Hậu GiangTrả trước cho người bánNgười mua trả tiền trướcCông ty TNHH Xuất nhậpkhẩu Thương mại Võ ThịThu HàTrả trước cho người bánNgười mua trả tiền trướcPhải trả người bánCán trừ công nợ phải trảCông ty TNHH Đầu tưBình LợiCông ty TNHH MTV HòaTân LộcTrả trước cho người bánPhải trả người bánCông ty Cổ phần ThịnhPhát Kon TumCông ty TNHH Đầu tưBình LợiCác nhà cung cấp khác,Số ngày quá hạn > Trên 5 năm,31/12/2021 > Giá gốc VND > 63.726.957.75073.226.957.750(9.500.000.000) > 80.816.416.73287.991.938.232(3.803.625.000)(1.162.500.000),31/12/2021 > Dự phòng VND > (63.726.957.750) > (80.816.416.732),31/12/2021 > Giá trị có thể thu hồi VND > -,Số ngày quá hạn > Trên 5 năm_1,1/1/2021 > Giá gốc VND > 63.726.957.75073.226.957.750(9.500.000.000) > 80.816.416.73287.991.938.232(3.803.625.000)(1.162.500.000),1/1/2021 > Dự phòng VND > (63.726.957.750) > (80.816.416.732),1/1/2021 > Giá trị có thể thu hồi VND > -,numeric__Số ngày quá hạn > Trên 5 năm,numeric__31/12/2021 > Giá gốc VND > 63.726.957.75073.226.957.750(9.500.000.000) > 80.816.416.73287.991.938.232(3.803.625.000)(1.162.500.000),numeric__31/12/2021 > Dự phòng VND > (63.726.957.750) > (80.816.416.732),numeric__31/12/2021 > Giá trị có thể thu hồi VND > -,numeric__Số ngày quá hạn > Trên 5 năm_1,numeric__1/1/2021 > Giá gốc VND > 63.726.957.75073.226.957.750(9.500.000.000) > 80.816.416.73287.991.938.232(3.803.625.000)(1.162.500.000),numeric__1/1/2021 > Dự phòng VND > (63.726.957.750) > (80.816.416.732),numeric__1/1/2021 > Giá trị có thể thu hồi VND > -
Trả trước cho người bánCông ty Cổ phần Lươngthực Hậu GiangTrả trước cho người bánNgười mua trả tiền trướcCông ty TNHH Xuất nhậpkhẩu Thương mại Võ ThịThu HàTrả trước cho người bánNgười mua trả tiền trướcPhải trả người bánCán trừ công nợ phải trảCông ty TNHH Đầu tưBình LợiCông ty TNHH MTV HòaTân LộcTrả trước cho người bánPhải trả người bánCông ty Cổ phần ThịnhPhát Kon TumCông ty TNHH Đầu tưBình LợiCác nhà cung cấp khác,Trả trước cho người bánCông ty Cổ phần Lươngthực Hậu GiangTrả trước cho người bánNgười mua trả tiền trướcCông ty TNHH Xuất nhậpkhẩu Thương mại Võ ThịThu HàTrả trước cho người bánNgười mua trả tiền trướcPhải trả người bánCán trừ công nợ phải trảCông ty TNHH Đầu tưBình LợiCông ty TNHH MTV HòaTân LộcTrả trước cho người bánPhải trả người bánCông ty Cổ phần ThịnhPhát Kon TumCông ty TNHH Đầu tưBình LợiCác nhà cung cấp khác,Trả trước cho người bánCông ty Cổ phần Lươngthực Hậu GiangTrả trước cho người bánNgười mua trả tiền trướcCông ty TNHH Xuất nhậpkhẩu Thương mại Võ ThịThu HàTrả trước cho người bánNgười mua trả tiền trướcPhải trả người bánCán trừ công nợ phải trảCông ty TNHH Đầu tưBình LợiCông ty TNHH MTV HòaTân LộcTrả trước cho người bánPhải trả người bánCông ty Cổ phần ThịnhPhát Kon TumCông ty TNHH Đầu tưBình LợiCác nhà cung cấp khác,,(2.209.396.500),,,,(2.209.396.500),,,,-2209396500.0,,,,-2209396500.0,,
Trả trước cho người bánCông ty Cổ phần Lươngthực Hậu GiangTrả trước cho người bánNgười mua trả tiền trướcCông ty TNHH Xuất nhậpkhẩu Thương mại Võ ThịThu HàTrả trước cho người bánNgười mua trả tiền trướcPhải trả người bánCán trừ công nợ phải trảCông ty TNHH Đầu tưBình LợiCông ty TNHH MTV HòaTân LộcTrả trước cho người bánPhải trả người bánCông ty Cổ phần ThịnhPhát Kon TumCông ty TNHH Đầu tưBình LợiCác nhà cung cấp khác,Trả trước cho người bánCông ty Cổ phần Lươngthực Hậu GiangTrả trước cho người bánNgười mua trả tiền trướcCông ty TNHH Xuất nhậpkhẩu Thương mại Võ ThịThu HàTrả trước cho người bánNgười mua trả tiền trướcPhải trả người bánCán trừ công nợ phải trảCông ty TNHH Đầu tưBình LợiCông ty TNHH MTV HòaTân LộcTrả trước cho người bánPhải trả người bánCông ty Cổ phần ThịnhPhát Kon TumCông ty TNHH Đầu tưBình LợiCác nhà cung cấp khác,Trả trước cho người bánCông ty Cổ phần Lươngthực Hậu GiangTrả trước cho người bánNgười mua trả tiền trướcCông ty TNHH Xuất nhậpkhẩu Thương mại Võ ThịThu HàTrả trước cho người bánNgười mua trả tiền trướcPhải trả người bánCán trừ công nợ phải trảCông ty TNHH Đầu tưBình LợiCông ty TNHH MTV HòaTân LộcTrả trước cho người bánPhải trả người bánCông ty Cổ phần ThịnhPhát Kon TumCông ty TNHH Đầu tưBình LợiCác nhà cung cấp khác,Trên 5 năm,77.547.337.61278.629.955.300(1.082.617.688),(77.547.337.612),-,Trên 5 năm,77.547.337.61278.629.955.300(1.082.617.688),(77.547.337.612),-,,,-77547337612.0,,,,-77547337612.0,
Trả trước cho người bánCông ty Cổ phần Lươngthực Hậu GiangTrả trước cho người bánNgười mua trả tiền trướcCông ty TNHH Xuất nhậpkhẩu Thương mại Võ ThịThu HàTrả trước cho người bánNgười mua trả tiền trướcPhải trả người bánCán trừ công nợ phải trảCông ty TNHH Đầu tưBình LợiCông ty TNHH MTV HòaTân LộcTrả trước cho người bánPhải trả người bánCông ty Cổ phần ThịnhPhát Kon TumCông ty TNHH Đầu tưBình LợiCác nhà cung cấp khác,Trả trước cho người bánCông ty Cổ phần Lươngthực Hậu GiangTrả trước cho người bánNgười mua trả tiền trướcCông ty TNHH Xuất nhậpkhẩu Thương mại Võ ThịThu HàTrả trước cho người bánNgười mua trả tiền trướcPhải trả người bánCán trừ công nợ phải trảCông ty TNHH Đầu tưBình LợiCông ty TNHH MTV HòaTân LộcTrả trước cho người bánPhải trả người bánCông ty Cổ phần ThịnhPhát Kon TumCông ty TNHH Đầu tưBình LợiCác nhà cung cấp khác,Trả trước cho người bánCông ty Cổ phần Lươngthực Hậu GiangTrả trước cho người bánNgười mua trả tiền trướcCông ty TNHH Xuất nhậpkhẩu Thương mại Võ ThịThu HàTrả trước cho người bánNgười mua trả tiền trướcPhải trả người bánCán trừ công nợ phải trảCông ty TNHH Đầu tưBình LợiCông ty TNHH MTV HòaTân LộcTrả trước cho người bánPhải trả người bánCông ty Cổ phần ThịnhPhát Kon TumCông ty TNHH Đầu tưBình LợiCác nhà cung cấp khác,Trên 5 năm,77.481.437.313,(77.481.437.313),-,Trên 5 năm,77.481.437.313,(77.481.437.313),-,,77481437313.0,-77481437313.0,,,77481437313.0,-77481437313.0,
Trả trước cho người bánCông ty Cổ phần Lươngthực Hậu GiangTrả trước cho người bánNgười mua trả tiền trướcCông ty TNHH Xuất nhậpkhẩu Thương mại Võ ThịThu HàTrả trước cho người bánNgười mua trả tiền trướcPhải trả người bánCán trừ công nợ phải trảCông ty TNHH Đầu tưBình LợiCông ty TNHH MTV HòaTân LộcTrả trước cho người bánPhải trả người bánCông ty Cổ phần ThịnhPhát Kon TumCông ty TNHH Đầu tưBình LợiCác nhà cung cấp khác,Trả trước cho người bánCông ty Cổ phần Lươngthực Hậu GiangTrả trước cho người bánNgười mua trả tiền trướcCông ty TNHH Xuất nhậpkhẩu Thương mại Võ ThịThu HàTrả trước cho người bánNgười mua trả tiền trướcPhải trả người bánCán trừ công nợ phải trảCông ty TNHH Đầu tưBình LợiCông ty TNHH MTV HòaTân LộcTrả trước cho người bánPhải trả người bánCông ty Cổ phần ThịnhPhát Kon TumCông ty TNHH Đầu tưBình LợiCác nhà cung cấp khác,Trả trước cho người bánCông ty Cổ phần Lươngthực Hậu GiangTrả trước cho người bánNgười mua trả tiền trướcCông ty TNHH Xuất nhậpkhẩu Thương mại Võ ThịThu HàTrả trước cho người bánNgười mua trả tiền trướcPhải trả người bánCán trừ công nợ phải trảCông ty TNHH Đầu tưBình LợiCông ty TNHH MTV HòaTân LộcTrả trước cho người bánPhải trả người bánCông ty Cổ phần ThịnhPhát Kon TumCông ty TNHH Đầu tưBình LợiCác nhà cung cấp khác,Trên 5 năm,12.709.500.000,(12.709.500.000),-,Trên 5 năm,12.709.500.000,(12.709.500.000),-,,12709500000.0,-12709500000.0,,,12709500000.0,-12709500000.0,
Trả trước cho người bánCông ty Cổ phần Lươngthực Hậu GiangTrả trước cho người bánNgười mua trả tiền trướcCông ty TNHH Xuất nhậpkhẩu Thương mại Võ ThịThu HàTrả trước cho người bánNgười mua trả tiền trướcPhải trả người bánCán trừ công nợ phải trảCông ty TNHH Đầu tưBình LợiCông ty TNHH MTV HòaTân LộcTrả trước cho người bánPhải trả người bánCông ty Cổ phần ThịnhPhát Kon TumCông ty TNHH Đầu tưBình LợiCác nhà cung cấp khác,Trả trước cho người bánCông ty Cổ phần Lươngthực Hậu GiangTrả trước cho người bánNgười mua trả tiền trướcCông ty TNHH Xuất nhậpkhẩu Thương mại Võ ThịThu HàTrả trước cho người bánNgười mua trả tiền trướcPhải trả người bánCán trừ công nợ phải trảCông ty TNHH Đầu tưBình LợiCông ty TNHH MTV HòaTân LộcTrả trước cho người bánPhải trả người bánCông ty Cổ phần ThịnhPhát Kon TumCông ty TNHH Đầu tưBình LợiCác nhà cung cấp khác,Trả trước cho người bánCông ty Cổ phần Lươngthực Hậu GiangTrả trước cho người bánNgười mua trả tiền trướcCông ty TNHH Xuất nhậpkhẩu Thương mại Võ ThịThu HàTrả trước cho người bánNgười mua trả tiền trướcPhải trả người bánCán trừ công nợ phải trảCông ty TNHH Đầu tưBình LợiCông ty TNHH MTV HòaTân LộcTrả trước cho người bánPhải trả người bánCông ty Cổ phần ThịnhPhát Kon TumCông ty TNHH Đầu tưBình LợiCác nhà cung cấp khác,Trên 5 năm,25.308.741.515,(25.308.741.515),-,Trên 5 năm,22.647.659.922,(22.647.659.922),-,,25308741515.0,-25308741515.0,,,22647659922.0,-22647659922.0,
,,,,337.590.390.922,(337.590.390.922),-,,334.929.309.329,(334.929.309.329),-,,337590390922.0,-337590390922.0,,,334929309329.0,-334929309329.0,
