row_label_raw,row_label_full,col_0,Thuế suất,31/12/2021 VND,1/1/2021 VND,numeric__Thuế suất,numeric__31/12/2021 VND,numeric__1/1/2021 VND
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,,,
Tài sản cố định hữu hình,Tài sản thuế thu nhập hoãn lại > Tài sản cố định hữu hình,Tài sản cố định hữu hình,20%,415.892.317,931.220.214,0.2,415892317.0,931220214.0
Lợi nhuận chưa thực hiện,Tài sản thuế thu nhập hoãn lại > Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,20%,-,1.094.300,0.2,,1094300.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại > Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,415.892.317,932.314.514,,415892317.0,932314514.0
