row_label_raw,row_label_full,Phải thu của khách hàngCông ty TNHH Xuất nhập khẩu Thương mại Võ ThịThu HàCông ty Cổ phần Lươngthực Hậu GiangSima Marketing PTECông ty TNHH Lươngthực V.A.PCông ty TNHH Univen (S)PteCông ty TNHH MTV HòaTân LộcCác khách hàng khác,Số ngày quá hạn > Trên 5 năm > Trên 4 năm,31/12/2021 > Giá gốc VND > 58.768.539.483 > 54.389.922.317 > 16.861.205.941 > 10.033.561.582 > 10.829.700.000 > 2.893.900.125,31/12/2021 > Dự phòng VND > (58.768.539.483) > (54.389.922.317) > (16.861.205.941) > (10.033.561.582) > (10.829.700.000) > (2.893.900.125),31/12/2021 > Giá trị có thể thu hồi VND > -,Số ngày quá hạn > Trên 5 năm > Trên 4 năm > Trên 3 năm,1/1/2021 > Giá gốc VND > 58.768.539.483 > 54.389.922.317 > 16.861.205.941 > 10.033.561.582 > 10.987.275.000 > 2.893.900.125,1/1/2021 > Dự phòng VND > (58.768.539.483) > (54.389.922.317) > (16.861.205.941) > (10.033.561.582) > (10.987.275.000) > (2.893.900.125),1/1/2021 > Giá trị có thể thu hồi VND > -,numeric__Số ngày quá hạn > Trên 5 năm > Trên 4 năm,numeric__31/12/2021 > Giá gốc VND > 58.768.539.483 > 54.389.922.317 > 16.861.205.941 > 10.033.561.582 > 10.829.700.000 > 2.893.900.125,numeric__31/12/2021 > Dự phòng VND > (58.768.539.483) > (54.389.922.317) > (16.861.205.941) > (10.033.561.582) > (10.829.700.000) > (2.893.900.125),numeric__31/12/2021 > Giá trị có thể thu hồi VND > -,numeric__Số ngày quá hạn > Trên 5 năm > Trên 4 năm > Trên 3 năm,numeric__1/1/2021 > Giá gốc VND > 58.768.539.483 > 54.389.922.317 > 16.861.205.941 > 10.033.561.582 > 10.987.275.000 > 2.893.900.125,numeric__1/1/2021 > Dự phòng VND > (58.768.539.483) > (54.389.922.317) > (16.861.205.941) > (10.033.561.582) > (10.987.275.000) > (2.893.900.125),numeric__1/1/2021 > Giá trị có thể thu hồi VND > -
Phải thu của khách hàngCông ty TNHH Xuất nhập khẩu Thương mại Võ ThịThu HàCông ty Cổ phần Lươngthực Hậu GiangSima Marketing PTECông ty TNHH Lươngthực V.A.PCông ty TNHH Univen (S)PteCông ty TNHH MTV HòaTân LộcCác khách hàng khác,Phải thu của khách hàngCông ty TNHH Xuất nhập khẩu Thương mại Võ ThịThu HàCông ty Cổ phần Lươngthực Hậu GiangSima Marketing PTECông ty TNHH Lươngthực V.A.PCông ty TNHH Univen (S)PteCông ty TNHH MTV HòaTân LộcCác khách hàng khác,Phải thu của khách hàngCông ty TNHH Xuất nhập khẩu Thương mại Võ ThịThu HàCông ty Cổ phần Lươngthực Hậu GiangSima Marketing PTECông ty TNHH Lươngthực V.A.PCông ty TNHH Univen (S)PteCông ty TNHH MTV HòaTân LộcCác khách hàng khác,,57.921.847.014,(57.801.993.964),119.853.050,,61.362.873.838,(60.563.876.180),798.997.658,,57921847014.0,-57801993964.0,119853050.0,,61362873838.0,-60563876180.0,798997658.0
,,,,211.698.676.462,(211.578.823.412),119.853.050,,215.297.278.286,(214.498.280.628),798.997.658,,211698676462.0,-211578823412.0,119853050.0,,215297278286.0,-214498280628.0,798997658.0
