row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,,
▪ Doanh thu bán hàng,Tổng doanh thu > ▪ Doanh thu bán hàng,▪ Doanh thu bán hàng,16.362.319.268.333,16.343.423.291.660,16362319268333.0,16343423291660.0
▪ Doanh thu cùng cấp dịch vụ,Tổng doanh thu > ▪ Doanh thu cùng cấp dịch vụ,▪ Doanh thu cùng cấp dịch vụ,202.640.218.347,241.951.053.293,202640218347.0,241951053293.0
,,,16.564.959.486.680,16.585.374.344.953,16564959486680.0,16585374344953.0
Trừ di các khoản giảm trừ doanh thu,Trừ di các khoản giảm trừ doanh thu,Trừ di các khoản giảm trừ doanh thu,Trừ di các khoản giảm trừ doanh thu,Trừ di các khoản giảm trừ doanh thu,,
▪ Chiết khấu thương mại,Trừ di các khoản giảm trừ doanh thu > ▪ Chiết khấu thương mại,▪ Chiết khấu thương mại,18.266.924.743,13.205.085.042,18266924743.0,13205085042.0
▪ Hàng bán bị trả lại,Trừ di các khoản giảm trừ doanh thu > ▪ Hàng bán bị trả lại,▪ Hàng bán bị trả lại,2.176.558.903,4.959.545.978,2176558903.0,4959545978.0
▪ Giảm giá hàng bán,Trừ di các khoản giảm trừ doanh thu > ▪ Giảm giá hàng bán,▪ Giảm giá hàng bán,3.933.289.012,14.358.428.010,3933289012.0,14358428010.0
,,,24.376.772.658,32.523.059.030,24376772658.0,32523059030.0
Doanh thu thuần,Trừ di các khoản giảm trừ doanh thu > Doanh thu thuần,Doanh thu thuần,16.540.582.714.022,16.552.851.285.923,16540582714022.0,16552851285923.0
