row_label_raw,row_label_full,col_0,31/12/2021 và 1/1/2021,31/12/2021 và 1/1/2021_1,numeric__31/12/2021 và 1/1/2021,numeric__31/12/2021 và 1/1/2021_1
,,,VND,%,,
Vốn góp của Nhà nước,Vốn góp của Nhà nước,Vốn góp của Nhà nước,2.571.293.000.000,"51,43%",2571293000000.0,0.5143
Công ty Cổ phần Tập đoàn T&T,Công ty Cổ phần Tập đoàn T&T,Công ty Cổ phần Tập đoàn T&T,1.250.000.000.000,"25,00%",1250000000000.0,0.25
Các cổ đông khác,Các cổ đông khác,Các cổ đông khác,1.178.707.000.000,"23,57%",1178707000000.0,0.2357
,,,5.000.000.000.000,100%,5000000000000.0,1.0
