row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2021 VND,1/1/2021 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2021 VND,numeric__1/1/2021 VND
Tài sản dài hạn(200 = 210 + 220 + 230 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 230 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 230 + 240 + 250 + 260),200,,3.843.132.802.259,4.170.717.450.080,200.0,,3843132802259.0,4170717450080.0
Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,587.594.558.908,595.160.792.034,210.0,,587594558908.0,595160792034.0
Phải thu dài hạn của khách hàng,Phải thu dài hạn của khách hàng,Phải thu dài hạn của khách hàng,211,6,587.080.892.374,594.637.125.500,211.0,6.0,587080892374.0,594637125500.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,216,8(b),513.666.534,523.666.534,216.0,,513666534.0,523666534.0
Tài sản cố định,Tài sản cố định,Tài sản cố định,220,,2.796.899.699.513,3.082.145.461.601,220.0,,2796899699513.0,3082145461601.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,14,2.009.658.111.720,2.290.740.718.586,221.0,14.0,2009658111720.0,2290740718586.0
Nguyên giá,Nguyên giá,Nguyên giá,222,,6.176.061.544.531,6.201.411.059.238,222.0,,6176061544531.0,6201411059238.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(4.166.403.432.811),(3.910.670.340.652),223.0,,-4166403432811.0,-3910670340652.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,227,15,787.241.587.793,791.404.743.015,227.0,15.0,787241587793.0,791404743015.0
Nguyên giá,Nguyên giá,Nguyên giá,228,,838.007.791.989,838.847.640.303,228.0,,838007791989.0,838847640303.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(50.766.204.196),(47.442.897.288),229.0,,-50766204196.0,-47442897288.0
Bất động sản đầu tư,Bất động sản đầu tư,Bất động sản đầu tư,230,16,20.736.161.048,21.597.319.566,230.0,16.0,20736161048.0,21597319566.0
Nguyên giá,Nguyên giá,Nguyên giá,231,,49.576.252.218,49.576.252.218,231.0,,49576252218.0,49576252218.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,232,,(28.840.091.170),(27.978.932.652),232.0,,-28840091170.0,-27978932652.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,19.089.040.497,22.763.864.753,240.0,,19089040497.0,22763864753.0
"Chi phí sản xuất, kinh doanh dở dang dài hạn","Chi phí sản xuất, kinh doanh dở dang dài hạn","Chi phí sản xuất, kinh doanh dở dang dài hạn",241,18(a),4.260.802.870,4.301.382.664,241.0,,4260802870.0,4301382664.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,242,18(b),14.828.237.627,18.462.482.089,242.0,,14828237627.0,18462482089.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,,200.671.349.944,206.901.619.345,250.0,,200671349944.0,206901619345.0
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,251,5(b),28.771.200.000,28.771.200.000,251.0,,28771200000.0,28771200000.0
"Đầu tư vào công ty liên doanh, liên kết","Đầu tư vào công ty liên doanh, liên kết","Đầu tư vào công ty liên doanh, liên kết",252,5(c),163.358.006.456,168.504.755.941,252.0,,163358006456.0,168504755941.0
Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,253,5(d),75.075.051.909,75.075.051.909,253.0,,75075051909.0,75075051909.0
Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,254,,(66.532.908.421),(65.449.388.505),254.0,,-66532908421.0,-65449388505.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,218.141.992.349,242.148.392.781,260.0,,218141992349.0,242148392781.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,12(b),217.726.100.032,241.216.078.267,261.0,,217726100032.0,241216078267.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,262,19(a),415.892.317,932.314.514,262.0,,415892317.0,932314514.0
TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),270,,6.525.660.290.392,6.763.823.072.408,270.0,,6525660290392.0,6763823072408.0
