row_label_raw,row_label_full,Stt,Tên đơn vị nhận đầu tư,Tổng vốn điều lệ của đơn vị nhận đầu tư,Số tiền,Tỷ lệ,Cam kết góp vốn tại 31/12/2023,numeric__Tên đơn vị nhận đầu tư,numeric__Tổng vốn điều lệ của đơn vị nhận đầu tư,numeric__Số tiền,numeric__Tỷ lệ,numeric__Cam kết góp vốn tại 31/12/2023
1,1,1,Công ty TNHH BT Hà Đông,350.000.000.000,175.000.000.000,50%,119.053.213.903,,350000000000.0,175000000000.0,0.5,119053213903.0
2,2,2,Công ty Cổ phần Đầu tư Hải Phát Thủ Đô,1.000.000.000.000,39.800.000.000,"19,90%",9.800.000.000,,1000000000000.0,39800000000.0,0.19899999999999998,9800000000.0
,,,Tổng,,214.800.000.000,,128.853.213.903,,,214800000000.0,,128853213903.0
