row_label_raw,row_label_full,Bên liên quan,Năm 2023VND,Năm 2022VND,numeric__Năm 2023VND,numeric__Năm 2022VND
"Hội đồng Quản trị, Ban Tổng Giám đốc, Ban kiểm soát, Ủy Ban kiểm toán và người quản lý khác","Hội đồng Quản trị, Ban Tổng Giám đốc, Ban kiểm soát, Ủy Ban kiểm toán và người quản lý khác","Hội đồng Quản trị, Ban Tổng Giám đốc, Ban kiểm soát, Ủy Ban kiểm toán và người quản lý khác",7.174.011.405,4.824.708.658,7174011405.0,4824708658.0
Tổng,Tổng,Tổng,7.174.011.405,4.824.708.658,7174011405.0,4824708658.0
