row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Tên viết tắt,numeric__Mối quan hệ,numeric__Tên viết tắt
Công ty TNHH BT Hà Đông,Công ty TNHH BT Hà Đông,Công ty TNHH BT Hà Đông,Công ty liên danh,Công ty BT Hà Đông,,
Tổng Công ty Xây dựng Công trình giao thông 5 - CTCP,Tổng Công ty Xây dựng Công trình giao thông 5 - CTCP,Tổng Công ty Xây dựng Công trình giao thông 5 - CTCP,Công ty có chung thành viên quản lý chủ chốt,Công ty Cienco 5,,
Công ty Cổ phần Đầu tư Hải Phát Thủ Đô,Công ty Cổ phần Đầu tư Hải Phát Thủ Đô,Công ty Cổ phần Đầu tư Hải Phát Thủ Đô,Công ty cùng thành viên HĐQT,Công ty Hải Phát Thủ Đô,,
Công ty Cổ phần Bê tông Xây dựng và Thương mại Phúc Thành,Công ty Cổ phần Bê tông Xây dựng và Thương mại Phúc Thành,Công ty Cổ phần Bê tông Xây dựng và Thương mại Phúc Thành,Công ty thuộc sở hữu của thành viên quản lý chủ chốt,Công ty Phúc Thành,,
Công ty Cổ phần dịch vụ An ninh ANTV,Công ty Cổ phần dịch vụ An ninh ANTV,Công ty Cổ phần dịch vụ An ninh ANTV,Công ty có cùng thành viên quản lý chủ chốt của Công ty con,Công ty ANTV,,
Công ty TNHH Quản lý đô thị An Land,Công ty TNHH Quản lý đô thị An Land,Công ty TNHH Quản lý đô thị An Land,Công ty có cùng thành viên quản lý chủ chốt với Công ty con,Công ty An Land,,
Công ty Cổ phần Hải Phát Kinh Bắc,Công ty Cổ phần Hải Phát Kinh Bắc,Công ty Cổ phần Hải Phát Kinh Bắc,Công ty có chung thành viên quản lý chủ chốt,Công ty Kinh Bắc,,
Công ty Cổ phần Đầu tư Địa ốc Bình Minh,Công ty Cổ phần Đầu tư Địa ốc Bình Minh,Công ty Cổ phần Đầu tư Địa ốc Bình Minh,Công ty có chung thành viên quản lý chủ chốt,Công ty Bình Minh,,
"Các thành viên Hội đồng Quản trị, Ban Tổng Giám đốc, Ban Kiểm soát, Ủy Ban kiểm toán và các cá nhân có liên quan đến các thành viên quản lý chủ chốt","Các thành viên Hội đồng Quản trị, Ban Tổng Giám đốc, Ban Kiểm soát, Ủy Ban kiểm toán và các cá nhân có liên quan đến các thành viên quản lý chủ chốt","Các thành viên Hội đồng Quản trị, Ban Tổng Giám đốc, Ban Kiểm soát, Ủy Ban kiểm toán và các cá nhân có liên quan đến các thành viên quản lý chủ chốt",Ảnh hưởng đáng kể,,,
