row_label_raw,row_label_full,col_0,31/12/2023 > Giá trị ghi số,31/12/2023 > Số có khả năng trả nợ,01/01/2023 > Giá trị ghi số,01/01/2023 > Số có khả năng trả nợ,numeric__31/12/2023 > Giá trị ghi số,numeric__31/12/2023 > Số có khả năng trả nợ,numeric__01/01/2023 > Giá trị ghi số,numeric__01/01/2023 > Số có khả năng trả nợ
Ngắn hạn,Ngắn hạn,Ngắn hạn,314.235.515.035,314.235.515.035,203.654.527.951,203.654.527.951,314235515035.0,314235515035.0,203654527951.0,203654527951.0
Công ty CP Xây dựng số 1 Sông Hồng,Công ty CP Xây dựng số 1 Sông Hồng,Công ty CP Xây dựng số 1 Sông Hồng,23.493.115.910,23.493.115.910,23.493.115.910,23.493.115.910,23493115910.0,23493115910.0,23493115910.0,23493115910.0
Công ty cổ phần đầu tư xây dựng và thương mại Đức Đạt,Công ty cổ phần đầu tư xây dựng và thương mại Đức Đạt,Công ty cổ phần đầu tư xây dựng và thương mại Đức Đạt,25.279.551.585,25.279.551.585,-,-,25279551585.0,25279551585.0,,
Phải trả người bán ngắn hạn khác,Phải trả người bán ngắn hạn khác,Phải trả người bán ngắn hạn khác,265.462.847.540,265.462.847.540,180.161.412.041,180.161.412.041,265462847540.0,265462847540.0,180161412041.0,180161412041.0
Tổng,Tổng,Tổng,314.235.515.035,314.235.515.035,203.654.527.951,203.654.527.951,314235515035.0,314235515035.0,203654527951.0,203654527951.0
Trong đó phải trả các bên liên quan (Chỉ tiết tại Thuyết minh số 7.1),Trong đó phải trả các bên liên quan (Chỉ tiết tại Thuyết minh số 7.1),Trong đó phải trả các bên liên quan (Chỉ tiết tại Thuyết minh số 7.1),5.682.191.799,5.682.191.799,9.689.602.480,9.689.602.480,5682191799.0,5682191799.0,9689602480.0,9689602480.0
