row_label_raw,row_label_full,col_0,31/12/2023 > Giá gốc,31/12/2023 > Giá trị có thể thu hồi,01/01/2023 > Giá gốc,01/01/2023 > Giá trị có thể thu hồi,numeric__31/12/2023 > Giá gốc,numeric__31/12/2023 > Giá trị có thể thu hồi,numeric__01/01/2023 > Giá gốc,numeric__01/01/2023 > Giá trị có thể thu hồi
Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,23.425.553.943,23.425.553.943,35.915.528.603,35.915.528.603,23425553943.0,23425553943.0,35915528603.0,35915528603.0
Dự án Tân Tây Đô,Dự án Tân Tây Đô,Dự án Tân Tây Đô,-,-,28.200.563.438,28.200.563.438,,,28200563438.0,28200563438.0
"Dự án Phú Hải, TP Phan Thiết,Bình Thuận","Dự án Phú Hải, TP Phan Thiết,Bình Thuận","Dự án Phú Hải, TP Phan Thiết,Bình Thuận",5.946.404.545,5.946.404.545,7.714.965.165,7.714.965.165,5946404545.0,5946404545.0,7714965165.0,7714965165.0
Dự án HP Plaza,Dự án HP Plaza,Dự án HP Plaza,17.479.149.398,17.479.149.398,-,-,17479149398.0,17479149398.0,,
Tổng,Tổng,Tổng,23.425.553.943,23.425.553.943,35.915.528.603,35.915.528.603,23425553943.0,23425553943.0,35915528603.0,35915528603.0
