row_label_raw,row_label_full,col_0,Năm 2023VND,Năm 2022VND,numeric__Năm 2023VND,numeric__Năm 2022VND
Doanh thu từ hoạt động chuyển nhượng bất động sản,Doanh thu từ hoạt động chuyển nhượng bất động sản,Doanh thu từ hoạt động chuyển nhượng bất động sản,1.520.490.846.773,1.057.292.365.781,1520490846773.0,1057292365781.0
Doanh thu từ hoạt động cho thuê bất động sản và các hoạt động liên quan,Doanh thu từ hoạt động cho thuê bất động sản và các hoạt động liên quan,Doanh thu từ hoạt động cho thuê bất động sản và các hoạt động liên quan,24.583.116.191,62.516.480.394,24583116191.0,62516480394.0
"Doanh thu từ cung cấp dịch vụ quản lý, vận hành tòa nhà","Doanh thu từ cung cấp dịch vụ quản lý, vận hành tòa nhà","Doanh thu từ cung cấp dịch vụ quản lý, vận hành tòa nhà",135.200.263.078,90.562.964.443,135200263078.0,90562964443.0
Tổng,Tổng,Tổng,1.680.274.226.042,1.210.371.810.618,1680274226042.0,1210371810618.0
"Trong đó, doanh thu với các bên liên quan (Chỉ tiết trình bày tại Bản thuyết minh số 7.1)","Trong đó, doanh thu với các bên liên quan (Chỉ tiết trình bày tại Bản thuyết minh số 7.1)","Trong đó, doanh thu với các bên liên quan (Chỉ tiết trình bày tại Bản thuyết minh số 7.1)",15.725.852.946,29.552.718.731,15725852946.0,29552718731.0
Công ty Hải Phát Land,Công ty Hải Phát Land,Công ty Hải Phát Land,-,10.624.642.794,,10624642794.0
Công ty Hải Phát Thủ Đô,Công ty Hải Phát Thủ Đô,Công ty Hải Phát Thủ Đô,3.479.413.020,6.994.818.230,3479413020.0,6994818230.0
Trần Thị Thái Bình,Trần Thị Thái Bình,Trần Thị Thái Bình,-,9.358.392.365,,9358392365.0
Công ty An Land,Công ty An Land,Công ty An Land,2.296.458.104,1.681.860.321,2296458104.0,1681860321.0
Công ty Đại Đông Á,Công ty Đại Đông Á,Công ty Đại Đông Á,-,129.536.364,,129536364.0
Đỗ Quý Thành,Đỗ Quý Thành,Đỗ Quý Thành,9.811.909.091,-,9811909091.0,
Doanh thu các bên liên quan khác,Doanh thu các bên liên quan khác,Doanh thu các bên liên quan khác,138.072.731,763.468.657,138072731.0,763468657.0
