row_label_raw,row_label_full,col_0,01/01/2023,Số phải nộp trong năm,Số đã nộp trong năm,31/12/2023,numeric__01/01/2023,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__31/12/2023
Phải nộp,Phải nộp,Phải nộp,85.370.013.090,121.620.792.853,105.394.173.001,101.596.632.942,85370013090.0,121620792853.0,105394173001.0,101596632942.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,35.921.331.917,54.591.308.499,48.114.150.926,42.398.489.490,35921331917.0,54591308499.0,48114150926.0,42398489490.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,46.128.076.110,51.396.977.287,44.049.763.776,53.475.289.621,46128076110.0,51396977287.0,44049763776.0,53475289621.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,3.320.605.063,7.204.113.592,4.851.097.164,5.673.621.491,3320605063.0,7204113592.0,4851097164.0,5673621491.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,-,,,-,,,,
"Thuế nhà đất, tiền thuê đất","Thuế tài nguyên > Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",-,260.689.183,211.456.843,49.232.340,,260689183.0,211456843.0,49232340.0
"Phí, lệ phí và các khoản phải nộp khác","Thuế tài nguyên > Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",-,8.167.704.292,8.167.704.292,-,,8167704292.0,8167704292.0,
Phải thu,Thuế tài nguyên > Phải thu,Phải thu,-,-,70.707,70.707,,,70707.0,70707.0
Thuế thu nhập doanh nghiệp,Thuế tài nguyên > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,-,-,70.707,70.707,,,70707.0,70707.0
