row_label_raw,row_label_full,col_0,31/12/2015VND,31/12/2014VND,numeric__31/12/2015VND,numeric__31/12/2014VND
a. Ngân hạn,a. Ngân hạn,a. Ngân hạn,29.031.191.004,20.701.786.581,29031191004.0,20701786581.0
- Tài sản thừa chờ giải quyết,- Tài sản thừa chờ giải quyết,- Tài sản thừa chờ giải quyết,666.637.223,-,666637223.0,
- Kinh phí công đoàn,- Kinh phí công đoàn,- Kinh phí công đoàn,2.679.311.205,4.912.336.783,2679311205.0,4912336783.0
- Bảo hiểm xã hội,- Bảo hiểm xã hội,- Bảo hiểm xã hội,8.131.384,,8131384.0,
- Bảo hiểm y tế,- Bảo hiểm y tế,- Bảo hiểm y tế,309.565,198.471.280,309565.0,198471280.0
- Bảo hiểm thất nghiệp,- Bảo hiểm thất nghiệp,- Bảo hiểm thất nghiệp,615.766,272.373.838,615766.0,272373838.0
- Phải trả quỹ Hội đồng Quản trị,- Phải trả quỹ Hội đồng Quản trị,- Phải trả quỹ Hội đồng Quản trị,803.029.644,804.402.000,803029644.0,804402000.0
- Phải trả quỹ Ban Giám đốc,- Phải trả quỹ Ban Giám đốc,- Phải trả quỹ Ban Giám đốc,6.071.220.092,6.653.120.092,6071220092.0,6653120092.0
- Phải trả quỹ công đoàn,- Phải trả quỹ công đoàn,- Phải trả quỹ công đoàn,4.241.530.139,4.276.739.004,4241530139.0,4276739004.0
"- Có tức, lợi nhuận phải trả","- Có tức, lợi nhuận phải trả","- Có tức, lợi nhuận phải trả",8.318.214.645,18.824.540,8318214645.0,18824540.0
"- Các khoản phải trả, phải nộp khác","- Các khoản phải trả, phải nộp khác","- Các khoản phải trả, phải nộp khác",6.242.191.341,3.565.519.044,6242191341.0,3565519044.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,403.668.000,455.382.100,403668000.0,455382100.0
"- Các khoản phải trả, phải nộp khác","- Các khoản phải trả, phải nộp khác","- Các khoản phải trả, phải nộp khác",403.668.000,455.382.100,403668000.0,455382100.0
,,,29.434.859.004,21.157.168.681,29434859004.0,21157168681.0
