row_label_raw,row_label_full,col_0,Tài sân,Tài sân_1,Công nợ,Công nợ_1,numeric__Tài sân,numeric__Tài sân_1,numeric__Công nợ,numeric__Công nợ_1
,,,31/12/2015VND,31/12/2014VND,31/12/2015VND,31/12/2014VND,,,,
Đô la Mỹ (USD),Đô la Mỹ (USD),Đô la Mỹ (USD),11.531.962.091,10.281.528.188,27.715.094.254,124.890.783.407,11531962091.0,10281528188.0,27715094254.0,124890783407.0
Đô la Úc (AUD),Đô la Úc (AUD),Đô la Úc (AUD),17.660,543.430.896,1.469.232.815,543.153.309,17660.0,543430896.0,1469232815.0,543153309.0
Đô la Hồng Kong (HKD),Đô la Hồng Kong (HKD),Đô la Hồng Kong (HKD),-,2.825.400,-,-,,2825400.0,,
Euro (EUR),Euro (EUR),Euro (EUR),817.969.786,1.200.157.800,258.738.849,34.954.365.219,817969786.0,1200157800.0,258738849.0,34954365219.0
Đô la Singapore (SGD),Đô la Singapore (SGD),Đô la Singapore (SGD),2.900.352,-,-,-,2900352.0,,,
