row_label_raw,row_label_full,Ngoqi tê,Don vi,31/12/2015,31/12/2014,numeric__Don vi,numeric__31/12/2015,numeric__31/12/2014
Đô la Mỹ,Đô la Mỹ,Đô la Mỹ,USD,68.831,8.382,,68831.0,8382.0
Đô la Úc,Đô la Úc,Đô la Úc,AUD,519,30.006,,519.0,30006.0
Đô la Singapore,Đô la Singapore,Đô la Singapore,SGD,174,,,174.0,
