row_label_raw,row_label_full,Trong vòng một năm > Trong năm thứ hai > Từ năm thứ ba đến năm thứ năm,31/12/2015VND > 26.804.000.000 > 28.194.000.000 > 44.194.000.000,31/12/2014VND > 10.045.000.000 > 78.128.000.000 > 59.001.000.000,numeric__31/12/2015VND > 26.804.000.000 > 28.194.000.000 > 44.194.000.000,numeric__31/12/2014VND > 10.045.000.000 > 78.128.000.000 > 59.001.000.000
,,,99.192.000.000,147.174.000.000,99192000000.0,147174000000.0
Trừ: Số phải trả trong vòng 12 tháng (được trình bày ở Thuyết minh 21),Trừ: Số phải trả trong vòng 12 tháng (được trình bày ở Thuyết minh 21),Trừ: Số phải trả trong vòng 12 tháng (được trình bày ở Thuyết minh 21),26.804.000.000,10.045.000.000,26804000000.0,10045000000.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,72.388.000.000,137.129.000.000,72388000000.0,137129000000.0
