row_label_raw,row_label_full,col_0,31/12/2022Triệu VND,31/12/2021Triệu VND,numeric__31/12/2022Triệu VND,numeric__31/12/2021Triệu VND
Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,,
Ngắn hạn bằng VND,Chứng chỉ tiền gửi > Ngắn hạn bằng VND,Ngắn hạn bằng VND,11.000.000,-,11000000.0,
Trung hạn bằng VND,Chứng chỉ tiền gửi > Trung hạn bằng VND,Trung hạn bằng VND,115,115,115.0,115.0
"Kỳ phiếu, trái phiếu","Kỳ phiếu, trái phiếu","Kỳ phiếu, trái phiếu","Kỳ phiếu, trái phiếu","Kỳ phiếu, trái phiếu",,
Ngắn hạn bằng VND,"Kỳ phiếu, trái phiếu > Ngắn hạn bằng VND",Ngắn hạn bằng VND,47,47,47.0,47.0
Ngắn hạn bằng ngoại tệ,"Kỳ phiếu, trái phiếu > Ngắn hạn bằng ngoại tệ",Ngắn hạn bằng ngoại tệ,31,30,31.0,30.0
Trung hạn bằng VND,"Kỳ phiếu, trái phiếu > Trung hạn bằng VND",Trung hạn bằng VND,3.393.568,6.413.775,3393568.0,6413775.0
"Trung, dài hạn bằng ngoại tệ","Kỳ phiếu, trái phiếu > Trung, dài hạn bằng ngoại tệ","Trung, dài hạn bằng ngoại tệ",14,12,14.0,12.0
Dải hạn bằng VND,"Kỳ phiếu, trái phiếu > Dải hạn bằng VND",Dải hạn bằng VND,10.944.119,10.973.768,10944119.0,10973768.0
,,,25.337.894,17.387.747,25337894.0,17387747.0
