row_label_raw,row_label_full,col_0,31/12/2021Triệu VND(trình bày lại),31/12/2021Triệu VND(theo báo cáotrước đây),Chênh lệchTriệu VND,numeric__31/12/2021Triệu VND(trình bày lại),numeric__31/12/2021Triệu VND(theo báo cáotrước đây),numeric__Chênh lệchTriệu VND
Các khoản nợ khác,Các khoản nợ khác,Các khoản nợ khác,33.854.570,33.609.934,244.636,33854570.0,33609934.0,244636.0
"Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả",9.326.371,9.326.334,37,9326371.0,9326334.0,37.0
Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,24.528.199,24.283.600,244.599,24528199.0,24283600.0,244599.0
Lợi nhuận chưa phân phối,Lợi nhuận chưa phân phối,Lợi nhuận chưa phân phối,48.502.536,48.433.500,69.036,48502536.0,48433500.0,69036.0
Lợi nhuận để lại năm trước,Lợi nhuận để lại năm trước,Lợi nhuận để lại năm trước,31.826.451,31.826.728,(277),31826451.0,31826728.0,-277.0
Lợi nhuận năm nay,Lợi nhuận năm nay,Lợi nhuận năm nay,16.676.085,16.606.772,69.313,16676085.0,16606772.0,69313.0
Tổng ảnh hưởng,Tổng ảnh hưởng,Tổng ảnh hưởng,,,313.672,,,313672.0
