row_label_raw,row_label_full,col_0,2022Triệu VND,2021Triệu VND(trình bày lại),numeric__2022Triệu VND,numeric__2021Triệu VND(trình bày lại)
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,7.054.861,5.895.579,7054861.0,5895579.0
Trích lập dự phòng trong năm (Thuyết minh 32),Trích lập dự phòng trong năm (Thuyết minh 32),Trích lập dự phòng trong năm (Thuyết minh 32),1.416.142,1.159.282,1416142.0,1159282.0
Chênh lệch tỷ giá hối đoái,Chênh lệch tỷ giá hối đoái,Chênh lệch tỷ giá hối đoái,(2.232),-,-2232.0,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,8.468.771,7.054.861,8468771.0,7054861.0
