row_label_raw,row_label_full,col_0,2022Triệu VND,2021Triệu VND(điều chỉnh lại),2021Triệu VND(theo báo cáotrước đây),numeric__2022Triệu VND,numeric__2021Triệu VND(điều chỉnh lại),numeric__2021Triệu VND(theo báo cáotrước đây)
Lợi nhuận thuần,Lợi nhuận thuần,Lợi nhuận thuần,29.899.014,21.996.601,21.918.813,29899014.0,21996601.0,21918813.0
"Trích lập quỹ khen thưởng, phúc lợi (*)","Trích lập quỹ khen thưởng, phúc lợi (*)","Trích lập quỹ khen thưởng, phúc lợi (*)",(2.349.100),(2.299.162),(2.064.024),-2349100.0,-2299162.0,-2064024.0
Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông lưu hành trong năm,Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông lưu hành trong năm,Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông lưu hành trong năm,27.549.914,19.697.439,19.854.789,27549914.0,19697439.0,19854789.0
