row_label_raw,row_label_full,col_0,31/12/2022 > Giá trị hợp đồng,31/12/2022 > Giá trị ghi số,31/12/2021 > Giá trị hợp đồng,31/12/2021 > Giá trị ghi số,numeric__31/12/2022 > Giá trị hợp đồng,numeric__31/12/2022 > Giá trị ghi số,numeric__31/12/2021 > Giá trị hợp đồng,numeric__31/12/2021 > Giá trị ghi số
,,,Triệu VND,Tài sản/(công nợ)Triệu VND,Triệu VND,Tài sản/(công nợ)Triệu VND,,,,
Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,,,,
Hợp đồng hoán đổi tiền tệ,Công cụ tài chính phải sinh tiền tệ > Hợp đồng hoán đổi tiền tệ,Hợp đồng hoán đổi tiền tệ,81.264.769,169.699,73.505.048,190.674,81264769.0,169699.0,73505048.0,190674.0
Hợp đồng kỳ hạn tiền tệ,Công cụ tài chính phải sinh tiền tệ > Hợp đồng kỳ hạn tiền tệ,Hợp đồng kỳ hạn tiền tệ,22.250.388,(13.184),23.984.714,112.528,22250388.0,-13184.0,23984714.0,112528.0
,,,103.515.157,156.515,97.489.762,303.202,103515157.0,156515.0,97489762.0,303202.0
