row_label_raw,row_label_full,col_0,2022Cổ phiếu,2021Cổ phiếu (điều chỉnh lại),2021Cổ phiếu (theo báo cáo trước đây),numeric__2022Cổ phiếu,numeric__2021Cổ phiếu (điều chỉnh lại),numeric__2021Cổ phiếu (theo báo cáo trước đây)
Cổ phiếu phổ thông đã phát hành tại ngày 1 tháng 1,Cổ phiếu phổ thông đã phát hành tại ngày 1 tháng 1,Cổ phiếu phổ thông đã phát hành tại ngày 1 tháng 1,3.708.877.448,3.708.877.448,3.708.877.448,3708877448.0,3708877448.0,3708877448.0
Ảnh hưởng của việc chia cổ tức bằng cổ phiếu (i),Ảnh hưởng của việc chia cổ tức bằng cổ phiếu (i),Ảnh hưởng của việc chia cổ tức bằng cổ phiếu (i),1.023.639.123,1.023.639.123,1.023.639.123,1023639123.0,1023639123.0,1023639123.0
Số bình quân gia quyền của cổ phiếu phổ thông trong năm,Số bình quân gia quyền của cổ phiếu phổ thông trong năm,Số bình quân gia quyền của cổ phiếu phổ thông trong năm,4.732.516.571,4.732.516.571,4.732.516.571,4732516571.0,4732516571.0,4732516571.0
